prev_labels,type,label,text
"['intro_1', 'z_trans_11', 'Z.C6']",user,Z.P8,Besser als ein Fahrer der nicht einmal in der Lage ist entscheidungen zu treffen
"['intro_2', 'z_trans_11', 'Z.C7']",user,Z.C7-1,"In einer Zukunft mit selbstfahrenden Autos braucht man keinen privatbesitz von Autos, man greift auf Flotten von Verkehrsdienstleister zurück"
"['intro_3', 'z_trans_11', 'Z.C9']",user,Z.C8-1,Dann macht man Syteme die diese Daten nicht teilen
"['intro_2', 'z_trans_11', 'Z.C11']",user,Z.C11,Firma oder Fahrer falls gefährliche Befehle gegeben
"['intro_2', 'z_trans_11', 'Z.C12']",user,Z.C12,"Dann machen wir, das sie hupen, lustig wie du in deiner Frage die Antwort nennst"
"['intro_2', 'z_trans_13', 'Z.P1-1']",user,Z.P1-1,"Gut, bedingungsloses Grundeinkommen ist eh fällig"
"['intro_2', 'z_trans_11', 'Z.C5']",user,Z.C5,"Ich denke das wird akzeptiert, es bleiben ja noch viele andere Aufgaben bei denen Menschen mehr gebraucht werden"
['intro_62'],user,Z.P6,Auch Menschen die nicht Autofahren können durch gewisse Behinderungen für die sind selbstfahrende autos wichtig
"['intro_2', 'z_trans_12', 'Z.C10']",user,Z.P6,Ja aber trotzdem können so mehr Menschen den Genuß des Autofahrens genießen
"['intro_1', 'z_trans_11', 'Z.C8']",user,Z.C8,Der Datenschutz ist sehr wichtig man muss hier auf jedenfall eine lösung finden dass die Autos untereinander nicht zu viele Informationen tauschen
"['intro_32', 'Z.C8-1', 'intro_5', 'z_trans_16', 'Z.C9']",user,Z.C8-1,"Auch die Speicherung der Daten durch das Autounternehmen muss geregelt werden, sodass diese die Daten nicht an dritte weitergeben"
"['intro_26', 'Z.C9-2', 'intro_4', 'z_trans_16', 'Z.C11']",user,Z.C11,Ich finde hier müssten sowohl mehrfach im Jahr Tests am Auto durchgeführt werden
[],user,Z.P8,Ein autonom fahrendes Auto reagiert schneller als ein Mensch. Wenn alle autonom fahren Abstimmung der Fahrzeuge aufeinander
"['intro_24', 'Z.C3-1', 'intro_4', 'z_trans_16', 'Z.C5']",user,Z.C5,"Es wird alles akzeptiert, wenn es funktioniert"
['intro_61'],user,Z.C5,"Wenn das autonome Fahren ohne Unfall funktioniert, wird es auch von der Gesellschaft akzeptiert"
"['intro_2', 'z_trans_12', 'Z.C10']",user,Z.C10,Dann muss dieser Gesetztesrahmen kommen
['intro_62'],user,Z.C10,Deshalb muss der Gesetztesrahmen ja erlaubt werden
[],user,Z.P11,"Sicherheit im Straßenverkehr - Menschen machen zu viele Fehler, fahren zu wild oder betrunken - das macht eine KI nicht"
['intro_61'],user,Z.P11,Sicherheit
"['intro_2', 'z_trans_2', 'Z.P8-1']",user,Z.P8-1-1,"Autofahrer sind darin aber doch nicht unbedingt besser, oder?"
['intro_62'],user,Z.P8-1-1,Autofahrer können das aber auch nicht besser
"['z_trans_13', 'Z.C10']",user,Z.C10-1,Den kann man ja schaffen.
['intro_62'],user,Z.C10-1,Den Rechtsrahmen kann man ja entwerfen.
"['intro_1', 'z_trans_13', 'Z.C2']",user,Z.P12-1-2,Das glaube ich nicht - gleichmäßiges Tempo führt ja auch zu weniger Staus
"['intro_2', 'z_trans_12', 'Z.C4']",user,Z.C4,Aber geht das nicht auch mit normalen Autos?
['intro_62'],user,Z.C4,Normale Autos können auch manipuliert werden.
"['intro_1', 'z_trans_2', 'Z.C8']",user,Z.C8-1,"Das ist richtig, ich finde, hier braucht es entsprechende Gesetze."
['intro_61'],user,Z.C8-1,Das muss man durch Gesetze verhindern.
"['intro_3', 'z_trans_13', 'Z.C7']",user,Z.C7-1,Dann ist der Kapitalismus das Problem.
"['intro_1', 'z_trans_12', 'Z.C11']",user,Z.C6-3-1,"Ja, dann müssen wohl die Entwickler haften."
['intro_62'],user,Z.C6-3-1,Entwickler sind schuld.
[],user,Z.P4-1,Autonomens fahren mindert die eigene Kontrolle über das Fahrzeug.
['intro_61'],user,Z.P4-1,"Fährt ein Auto autonom, so kann ich selber nicht mehr darüber entscheiden. Was das Auto macht."
['intro_62'],user,Z.C11,Aber wer wird bei einem Unfall zur Verantwortung gezogen?
"['intro_3', 'z_trans_13', 'Z.P7']",user,Z.C11,Wer ist verantwortlich bei einem Unfall?
['intro_62'],user,Z.C11,"Was ist, wenn die KI einen Unfall verursacht?"
"['intro_2', 'z_trans_11', 'Z.C2-1']",user,Z.C2-1,Aber so etwas kann doch trotzdem passieren?
['intro_61'],user,Z.P2-1,Ich denke autonomes fahren mindert den Reiz am Autofahren
"['intro_1', 'z_trans_11', 'Z.P8']",user,Z.P2-1,Das autonome Fahren mit KI macht keinen Spaß mehr
['intro_61'],user,Z.C11,"Es ist nicht geklärt, wer bei einem Unfall zur Verantwortung gezogen wird"
"['intro_3', 'z_trans_12', 'Z.P11']",user,Z.C3,Aber wenn ein technischer Defekt auftritt?
[],user,Z.P11,Die Sicherheit
['intro_61'],user,Z.P11,"Wenn autonom fahrende Autos durchschnittlich sicherer fahren als Menschen, wird der Straßenverkehr durch die Zulassung solcher Autos sicherer"
"['intro_2', 'z_trans_2', 'Z.C10']",user,Z.C10-1,"Diese Rechtsrahmen kann ja von der Regierung beschlossen werden. Wahrscheinlich bräuchte es eine Expertenberatung dazu, aber dann ist das gut umsetzbar"
['intro_62'],user,Z.C10-1,Der rechtliche Rahme lässt sich ja von der Regierung beschließen. Die Verantwortung müsste allerdings darin geklärt sein. Die Verantwortung sollte von den Entwicklern der autoKi übernommen werden.
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.P12,"Das stimmt, aber langsames Fahren ist besser für die Umwelt. Je langsamer ein Auto fährt, desto weniger Energie und Treibstoff braucht es. Je weniger Energie und Treibstoff es braucht, desto weniger Treibhausgase stößt es aus und ist somit besser für die Umwelt."
"['intro_23', 'Z.P10', 'intro_1', 'Z.P10-1']",user,Z.P12,Nein das meine ich überhaupt nicht es ging mir lediglich um die Umwelt. Das mit den Transportkosten stimmt aber natürlich trotzdem.
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P11,"Durchaus, vor allem emotionale Fahrweisen werden wohl ein Problem sein"
['intro_62'],user,Z.P11,Agressionen
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.C5-1-1-1-1,"Klar, ich finde allerdings dass diese Skepsis gerechtfertigt ist, da andernfalls jede Situation zu einer bloßen Abrechnung von Nutzen wird"
['intro_61'],user,Z.C5-1-1-1-1,Der Mensch als Person wird dabei nur zur Sache dessen wert gegen andere hochgerechnet wird
"['intro_2', 'z_trans_11', 'Z.C10']",user,Z.P2-1,Wenn eine K.I. eine rechtsperson wird besteht aber auch das Problem das sin anderen Feldern Menschen verdrängt werden zum Beispiel in der Kunstbracnche
['intro_62'],user,Z.P1-1,K.I. als fahrer mit rechten udn Pflichten ermöglichen leider auch unterbezqhlte Arbeiter anderer Felder zu ersetzen
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.P1-1,Schnell ist allerdings nicht gleich effizient
['intro_62'],user,Z.C2-1,"Je schneller menschen fahren desto mehr unfälle entstehen, logischerweise bedeutet eine reduzierung des Tempolimits nicht dass fahrten ineffizienter werden sondern wenn dann eher sicherer"
[],user,Z.P11,"im endeffekt können so mehr unfälle verhindert werden, vor allem wenn viele autonom fahrende autos im einsatz sind"
"['intro_28', 'Z.P7', 'intro_2', 'Z.P7-1']",user,Z.P11,nein mir ging es darum dass durch autonomes fahren menschenfehler verhindert werden können
['intro_61'],user,Z.P11,"autonomes fahren verhindert dass fehler die durch menschen passieren würden verhindert werden. insbesondere fälle wie alkohol am steuer, drogenkonsum etc. würden geringere probleme darstellen"
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.C5-2,das stimmt. aber diese furcht vor neuem und unbekannten ist ja meist immer vorhanden. ich denke nach einem gewissen gewöhnungsprozess wird sich autonomes fahren aufgrund der vorteile durchsetzen
['intro_61'],user,Z.C5,autonomes fahren wird iwann gesellschaftlich akzeptiert wein
['intro_62'],user,Z.C11,die verantwortung für unfälle muss dann halt entsprechend geklärt sein
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P12,sollten die einzelnen autos aber untereinander abgestimmt sein könnte man doch gegebenenfalls staus verhindern
['intro_62'],user,Z.P12,autonomes fahren verhindert stau
"['intro_3', 'z_trans_12', 'Z.C4']",user,Z.C4-1,das ist richtig. trotzdem gibt es mittlerweile schon systeme mit extrem hoher sicherheit
[],user,Z.P15,"Städte können durch autonomen öffentlichen Verkehr den Stadtraum von Fahrzeugen befreien und mehr Lebensraum für Natur und Mensch lassen, vor allem in Bezug auf Klimawandel"
['intro_62'],user,Z.P4,Ein anderes Argument ist der Transport von fahreingeschränkten Menschen
[],user,Z.C3,Technik ist anfällig für Fehler und ein einziges Problem im System kann fatale Folgen haben
"['intro_25', 'Z.C3', 'intro_2', 'Z.C3-1']",user,Z.C3-1,Aber wenn es keine Möglichkeit gibt an den Seitenstreifen zu fahren
['intro_61'],user,Z.C3-1,Z.B. im Stau oder anderen Verkehrssituationen in denen es keine Möglichkeit gibt an den Seitenstreifen zu fahren
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C5,"Aber es ist doch fragwürdig, ob autonome Autos von der Gesellschaft akzeptiert werden"
"['intro_27', 'Z.C5', 'intro_3', 'Z.C5-2']",user,Z.P8-1,"Außerdem ist es doch sehr schwer einen müden oder anderweitig beeinträchtigen Autofahrer zu simulieren, damit die KI sich auf entsprechende Situationen vorbereiten kann"
[],user,Z.P11,In dem Szenario fahren die auto autonom besser als mit Menschen. Deshalb werden menschliche Fehler vermieden
['intro_61'],user,Z.P11,Es passieren keine Unfälle aufgrund menschlichen Versagens
['intro_62'],user,Z.P8,AutoKI kann schneller reagieren
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.C5-1-1-2,Teilweise autonome Autos werden bereits von der Gesellschaft akzeptiert. Es ist alles eine Frage der Zeit
['intro_62'],user,Z.P12,AutoKI arbeitet präziser. Es kann Platz im Autofahren eingespart werden
"['intro_2', 'z_trans_2', 'Z.C10']",user,Z.P11-1-1,Technologie kann sofort an die neusten Regeln und Karten angepasst werden
['intro_61'],user,Z.P6,Durch AutoKI können Menschen mit Behinderung sich selbstständiger fortbewegen
[],user,Z.P11,In der Summe würden trotz Fehler in der Software weniger Unfälle im Straßenverkehr vorkommen.
['intro_61'],user,Z.P11,Weniger Unfälle insgesamt.
"['intro_3', 'z_trans_12', 'Z.P8-1']",user,Z.P4,"Die KI fährt ja, nicht der betrunkene Mensch"
['intro_62'],user,Z.P4,Die ki kann auch fahren obwohl der Mensch alkoholisiert oder müde ist
"['intro_1', 'z_trans_2', 'Z.C5']",user,Z.C5,"Stimmt, es ist fraglich, sollte aber trotzdem versucht werden"
"['intro_3', 'z_trans_2', 'Z.C2']",user,Z.P12-1-2,"Aber es gibt weniger staus, da effizienter gefahren wird"
"['intro_28', 'Z.P10', 'intro_2', 'Z.P10-1']",user,Z.P10-1-1,Dann kann man das Personal umschulen
[],user,Z.C4,Eine Ki ist meiner Meinung nach nicht unfehlbar und durch ausstehende mittels hacking manipulierbar
['intro_61'],user,Z.P8-1,Wenn es um Raktionsfähigkeit und Spontanität im Straßenverkehr geht sind wir Menschen einer Ki immernoch überlegen
['intro_61'],user,Z.P9-1,Aber Menschen sind immer noch präziser und können sich auf neue Situationen einstellen
[],user,Z.C11,Die Haftung bei Unfällen bleibt ungeklärt
"['intro_32', 'Z.C11', 'intro_2', 'Z.C11-1']",user,Z.P12-2,Die KI benötigt mehr technische Ausstattung weshalb mehr Ressourcen benötigt werden
['intro_61'],user,Z.P12-2,Durch die KI wird ein erhöhtes Maß an Rohstoffen benötigt und das ist schlecht für die Umwelt
"['intro_32', 'Z.P6-1', 'intro_4', 'z_trans_1', 'Z.P7']",user,Z.P12-2,"Die KI benötigt im Straßenverkehr mehr Sensoren, die wiederum mehr Rohstoffe benötigen und das ist schlecht für die Umwelt"
['intro_62'],user,Z.C2-1,"Striktere Geschwindigkeitsbegrenzungen könnten auch jetzt schon, ohne die KI durchgesetzt werden und würden dann zu einem sichereren Verkehr führen"
[],user,Z.C3,Elektronik ist immer fehleranfällig
['intro_61'],user,Z.C3,"Man kann nie sicherstellen, das die Systeme die das Auto steuern zuverlässig funktionieren."
"['intro_2', 'z_trans_12', 'Z.P6']",user,Z.P6-1,Für diese kleinen Gruppen die nicht selbständig mobil sind können Fahrdienste eingesetzt werden. Zudem sind im urbanen Raum sowieso ausreichend ÖPNV Angebote Bereits vorhanden
['intro_62'],user,Z.P6-1,Mobilitätseingeschränkte Personen können Fahrdienste nutzen
"['intro_2', 'z_trans_11', 'Z.P7']",user,Z.P7,Das Stimmt. Diese Vorteile können aber auch Teilautonome Fahrzeuge bieten
['intro_61'],user,Z.P7,Fahrzeuge die den Fahrer unterstützen bieten die gleichen Vorteile
"['intro_2', 'z_trans_11', 'Z.C2-1']",user,Z.C2-1,Geschwindigkeitsbeschränkungen haben nur bedingt etwas mit autoKI zu tun. Geschwindigkeitsbegrenzungen im Allgemeinen verbessern die Sicherheit
['intro_61'],user,Z.C2-1,Geschwindigkeitsbegrenzungen fördern so oder so die Sicherheit
"['intro_2', 'z_trans_12', 'Z.P8']",user,Z.C3,"Die KI ist nur so gut wie der, der sie programmiert"
['intro_62'],user,Z.C3,Die KI wird durch Menschen erschaffen. Kann daher auch fehlerhaft sein.
[],user,Z.P11,KI Autos sind bessere fahrer
['intro_61'],user,Z.P11,Ein KI unterstütztes auto macht weniger fehler als ein normaler Autofahrer
"['intro_1', 'z_trans_12', 'Z.P8-1']",user,Z.C3-1,Man kann notfallpläne programmieren
['intro_62'],user,Z.C3-1,"Man könnte Notfallprogramme erstellen, damit in solchen fällen immer ein vorgefertigtes verhalten aktiviert wird"
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.C5-2,"Das ist wahr , aber sollte man deswegen den Fortschritt stoppen? Ich denke wenn man in kleinen schritten die Menschen daran gewöhnt ist alles möglich"
[],user,Z.C11,Wen kann man bei Versagen der KI zu Rechenschaft ziehen?
['intro_61'],user,Z.C11,Wer trägt die Verantwortung bei einem Unfall
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C11,Aber schätzt man die Teilhabe mobilitätseingeschränkter Gruppen höher ein als die Frage nach der Verantwortung bei einem Unfall?
['intro_62'],user,Z.C11,Die Frage nach der Rechenschaftsabgabe ist deutlich höher als das Argument der Teilhabe
[],user,Z.P10,"Ermöglicht günstigere fahrtickets, da keine Arbeitskräfte mehr benötigt werden"
['intro_61'],user,Z.P10,"Es werden keine Fahrer mehr benötigt, was wiederum bedeutet, dass man in dem Bereich Geld einsparrt"
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.C5-1,"Ich denke, dass die jüngere Generation durchaus ihren Zuspruch geben wird"
['intro_61'],user,Z.C5-1,Und so eine Idee befürwortet
[],user,Z.P2,"Ich finde, dass das einsetzen von KI viele aspekte in unserem alltag ersetzen jnd unterstützen kann"
['intro_61'],user,Z.P9,KI verrichten fehlerfrei die arbeit und bleiben emotionslos ohne große angst oder sonstigem
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P5,Bestimmt werden diese nicht von allen akzeptiert aber ältere menschen können hierbei auf ihre fahrtüchtugkeit verzichten und denndoch alles erreichen
['intro_62'],user,Z.P1,Menschen die viel arbeiten müssen können während der fahrt weiterarbeiten
"['intro_3', 'z_trans_13', 'Z.C10']",user,Z.P5,Ältere menschen werden nicht mehr gezwubgen autozufahren sondern werden. Gefahren
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.C2-1,Das Tempolimit sollte so oder so eingefphrt werden. Dadurch haben wir einen weiteren grund diese KI zu benutzen
[],user,Z.P11,"Wenn alle Autos autonom fahren, dann passieren keine Unfälle mehr"
['intro_61'],user,Z.P11,Keine Unfälle mehr
"['intro_1', 'z_trans_11', 'Z.C5']",user,Z.C5,Angst vor Veränderung ist menschliche.
['intro_61'],user,Z.C5-2,Es wird etwas dauern aber der Vorteil ist vorhanden
"['intro_1', 'z_trans_13', 'Z.C10']",user,Z.C11-1,Eine Anpassung des Gesetzes wäre sicher möglich. Wenn die Menschen es mehr akzeptieren
['intro_61'],user,Z.C11-1,Das Gesetz anpassen
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.C2-1,Die Geschwindigkeit anpassen
['intro_61'],user,Z.C2-1,Eine Einheit Geschwindigkeit für alle Autos
[],user,Z.P11,"Es würde das Potential von Unfällen, die durch menschliches versagen entstehen eliminieren"
['intro_61'],user,Z.P11,Unfälle durch menschliches versagen würden nicht mehr vorkommen
"['intro_1', 'z_trans_12', 'Z.C10']",user,Z.C11,Jeder Mensch sollte trotzdem eine Fahrausbildung Besitzen und im Falle eines Unfalles haften
['intro_61'],user,Z.C11,Der mensch sollte trotzdem haften
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P12,Das führt aber wieder zu weniger Unfällen und verringert die Emissionen
"['intro_26', 'Z.P11', 'intro_3', 'Z.P11-1']",user,Z.P11-1,Auch normale Autofahrer können witterungsbedingt Verkehrszeichen teilweise nicht erkennen
['intro_61'],user,Z.P11-1,Ich denke nicht nur die autoKI hat Probleme Verkehrszeichen bei schlechtem Wetter zu erkennen.
"['intro_3', 'z_trans_13', 'Z.P8-1']",user,Z.P11,Das ist ein guter Punkt. Wobei normale Autofahrer auch sehr emotional seien können und zum Beispiel sehr aggressiv fahren wenn sie gereizt sind.
['intro_62'],user,Z.C3-2,Mit mehr Erfahrung wird die autoKI sicherlich auch in diesem Fall besser.
"['intro_1', 'z_trans_2', 'Z.C10']",user,Z.C11-1,Diesen Rechtsrahmen zu erstellen ist ein losbares Problem der Politik.
['intro_61'],user,Z.C11-1,Die Politik kann den Rechtsrahmen erstellen
['intro_61'],user,Z.P9-1,Nicht normgetreue Hindernisse die Menschen einfach umfahren könnten vllt schwierig
[],user,Z.P8-1,Gibt immer unvorhersehbare Situationen oder technische Fehler
['intro_61'],user,Z.C3,Technik kann versagen
"['intro_1', 'z_trans_13', 'Z.P6']",user,Z.C3,Ist trotzdem sehr gefährlich wenn Menschenleben auf dem Spiel stehen
['intro_62'],user,Z.C3,Menschen könnten gefährdet werden
['intro_62'],user,Z.C5-3,Für mich überwiegt ein Menschenleben allen anderen Vorteilen
"['intro_2', 'z_trans_13', 'Z.C2-1']",user,Z.C3,Technik kann aber trotzdem versagen. Auch bei 50kmh kann ein Mensch Sterben
"['intro_3', 'z_trans_13', 'Z.P8']",user,Z.C3,Wenn die Technik versagt kann es aber zu unvorhersehbaren Reaktionen kommen
['intro_61'],user,Z.C6,Würdest du im schlimmsten Fall einen Menschen überfahren?
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,Z.C6,Würdest du eher 10 Omas oder ein kleines Kind überfahren?
['intro_62'],user,Z.C6,Gibt es bestimme Personengruppen die du bevorzugst?
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P12,Es entstehen weniger Staus durch den Einsatz von Selbstfahrenden Autos
[],user,Z.C6,"Wie entscheidet die KI, wer bei einem Unfall verletzt wird?"
['intro_61'],user,Z.C6,"Wenn eine Person verletzt werden muss, nach welchen Kriterien wird entschieden?"
"['intro_1', 'z_trans_13', 'Z.P6']",user,Z.P10-1,Das stimmt es gehen aber auch Arbeitsplätze verloren
['intro_62'],user,Z.P10-1,Arbeitsplätze für Taxifahrer gehen verloren
"['intro_1', 'z_trans_13', 'Z.P7']",user,Z.P12-1,Individualverkehr mit Autos ist im Sinne der Energiewende nicht die richtige Richtung
['intro_61'],user,Z.P12-1,Es sollte lieber in öffentliche Verkehrsmittel investiert werden anstatt in Autos
"['intro_3', 'z_trans_2', 'Z.C2-1']",user,Z.P12-2,Aber es verbraucht immer noch sehr viele Ressourcen
['intro_61'],user,Z.P12-2,"Unter Ressourcen sind vor allem natürliche Ressourcen gemeint. Humankapital ist hier weniger ein Thema. Hilft dir das weiter, mein liebes"
"['intro_2', 'z_trans_11', 'Z.P8']",user,Z.C3,Technik kann versagen mein liebstes
['intro_62'],user,Z.C3,Technik kann versagen
"['intro_2', 'z_trans_13', 'Z.P11']",user,Z.C3,Damit ist technisches Versagen nicht ausgeschlossen
[],user,Z.P8-1,KI kann noch nicht auf plötzliche Probleme im Straßenverkehr reagieren
['intro_61'],user,Z.C11,Die Rechtslage ist nicht geklärt. Wer haftet bei einem Unfall
"['intro_1', 'z_trans_2', 'Z.P6']",user,Z.C3,"Da hast recht. Aber was passiert, wenn es zu einem Technischen Ausfall kommt?"
['intro_62'],user,Z.P12-1,Ein weiteres Argument wäre die Umweltbelastung. Es würden noch mehr Autos fahren
"['intro_1', 'z_trans_13', 'Z.P7']",user,Z.C9,Aber vielleicht haben die Menschen das Gefühl überwacht zu werden?
[],user,Z.P11,"Menschen machen häufig Fehler, das liegt in ihrer Natur. Künstliche Intelligenzen dagegen machen deutlich weniger Fehler, sofern alle Einstellungen passen."
['intro_61'],user,Z.P11,Ein durchschnittlicher Mensch macht mehr Fehler als eine durchschnittliche KI
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.C11,Stimmt. Und wer haftet im Falle eines Unfalls? Die KI kann ja schlecht die Haftung übernehmen
['intro_62'],user,Z.C11,Im Falle eines Unfalls kann die KI nicht haften.
"['intro_3', 'z_trans_13', 'Z.C5']",user,Z.P6,"Für die Inklusion wäre es allerdings ein großer Schritt, Menschen mit Handicap könnten auch Auto fahren"
['intro_61'],user,Z.P6,Auch behinderte Menschen können so Auto fahren. Das können sie bisher nicht.
[],user,Z.P9,Autonom fahrende Autos sind bessere Fahrer als Menschen und haben im Normalfall keine Einschränkungen
"['intro_26', 'Z.P8', 'intro_1', 'Z.P8-1']",user,Z.P8,Menschen werden müde. Ein autonomes Auto zeigt immer die selbe Leistung
['intro_61'],user,Z.P8,Das Fahren des Autos ist nicht von Faktoren wie Konzentration abhängig
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.P2,Es ist eine Erleichterung für den Menschen. Einparken ist dadurch einfacher
['intro_62'],user,Z.P2,Parken ist für ein KI Auto einfacher und es funktioniert immer ohne viele Verbesserungen
"['intro_2', 'z_trans_11', 'Z.C10']",user,Z.P2,Auf längeren Strecken kann man als Mensch mal ein wenig schlafen und sich ausruhen
['intro_62'],user,Z.P2,"Wenn man mehrere Stunden Auto fahren muss, kann man in einem KI Auto schlafen und sich ausruhen"
"['intro_1', 'z_trans_2', 'Z.C2']",user,Z.P11,"Es kommt zu weniger Unfällen, das Auto kann mit Navi Vorrausschauender fahren"
['intro_62'],user,Z.P11,"Autos mit KI haben ein Navi, können Vorrausschauender fahren und bauen dann weniger Unfälle"
[],user,Z.P8,Autos können schneller reagieren als Menschen
"['intro_3', 'z_trans_11', 'Z.C5']",user,Z.P11,Die menschliche Unfallquote ist sehr hoch
['intro_62'],user,Z.P11,Ki können Unfälle vorbeugen
"['intro_38', 'FAQ.1', 'FAQ.1-1', 'faq_trans_2', 'Z.C2']",user,Z.C2,Aber es ist ja nicht so schlimm wenn die Geschwindigkeit gedrosselt wird wenn im Endeffekt der Verkehr flüssiger läuft
[],user,Z.C3,"Es gibt dinge die ein Sensor möglicherweise nicht erfasst, da alles mögliche im verkehr passieren könnte"
['intro_61'],user,Z.C3,Falls da dinge sind die das auto nicht eingespeichert hat könnte ein unfall passieren weil er es nicht erkennt
['intro_62'],user,Z.P7,Es wäre besser wenn beide seiten eines autos platz zum aussteigen haben sodass man möglichkeiten hat falls beim auto etwas nicht stimmt
"['intro_3', 'z_trans_11', 'Z.C2-1']",user,Z.C3,"Die wahrscheinlichkeit dass so ein Auto fehler hat macht den verkehr nicht sicherer, es kann genauso zu unfällen führen"
['intro_62'],user,Z.C3,Computer können auch fehlerhaft sein sodass der verkehr genauso unsicher ist wie davor
"['intro_3', 'z_trans_12', 'Z.P8']",user,Z.C4,Ja das mag sein aber könnte man sie nicht hacken?
[],user,Z.P11,Verringerung von Stau und den Fehlern von menschen
['intro_61'],user,Z.P11,Menschliche Fehler
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.C5-1,Das passiert bereits jetzt
[],user,Z.P9,Sicherheit
['intro_61'],user,Z.P9,Das autonome Fahren sollte sicher sein.
"['intro_2', 'z_trans_12', 'Z.C5']",user,Z.P10-2,Die Technologie ist bestimmt sehr teuer.
['intro_61'],user,Z.P2,"Man kann dann während dem fahren schlafen, oder?"
"['intro_1', 'z_trans_13', 'Z.C10']",user,Z.C11,Wer haftet bei einem Unfall?
['intro_62'],user,Z.P12-1-2,Autos könnten schneller fahren mit KI
[],user,Z.P14,Autonome Fahrzeuge können im öffentlichen Nahverkehr genutzt werden.
['intro_61'],user,Z.P11,Autonome Fahrzeuge können die Stadt von Fahrzeugen befreien und mehr Lebensraum für Natur und Mensch schaffen
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P6,Autonomes Fahren kann fahreingeschränkte Menschen transportieren
['intro_62'],user,Z.P6,"Menschen, die kein Auto fahren können, weil sie alt sind oder körperlich eingeschränkt ist, können dadurch transportiert werden"
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P1,"Man kann in den Fahrzeugen arbeiten und wichtigen Dingen nachgehen, dieser Vorteil würde viele Menschen durch ihre stressigen Alltage überzeugen"
"['intro_28', 'Z.P1', 'intro_1', 'Z.P1-1']",user,Z.P1-1,welche soziale Probleme?
"['intro_2', 'z_trans_12', 'Z.C10']",user,Z.C10-1,Der Rechtsrahmen kann geschaffen werden
[],user,Z.P11,Weniger Unfälle
['intro_61'],user,Z.P11,Unfälle durch unaufmerksames fahren können besser verhindert werden
[],user,Z.P11,"das wichtigste Argument meiner Meinung ist, dass die AutoKI dann das Tempolimit einhalten kann & diesbezüglich weniger Unfälle passieren würden, denn durch das Tempolimit wird auch weniger Kraftstrom bzw. in Zukunft Strom verbraucht!"
['intro_61'],user,Z.P11,"AutoKi sollte zugelassen werde, da durch die KI Auto bezüglich dem Tempolimit weniger Unfälle brauen würden"
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P8-1,"da bin ich mir nicht sicher, denn die Automobilindustrie ist sehr stark ausgeprägt & entwickelt & deshalb gehe ich nicht davon ja das es an ihre Greznen stoßen wird"
['intro_62'],user,Z.P8-1-1,die KI wird so entwickelt das sie einen Menschen ersetzen kann & so auch auf das Fahrverhalten eingehen
"['intro_2', 'z_trans_11', 'Z.C5']",user,Z.C5-1-1-1,"ja sie werden angenommen & akzepiert, da es schon Autos gibt die Spurhalteassistentwn besitzen & da auch sehr viel möglich ist"
['intro_61'],user,Z.C5-1,"solche Autos werden von der Gesellschaft akzeptiert & auch angenommen, da Autos mit den verscheidenen Systemen schon auf der Straße fahren"
"['intro_3', 'z_trans_13', 'Z.C10']",user,Z.C11,die Verantwortung liegt dann bei dem Fahrer des Autos
['intro_62'],user,Z.C6-3-1,die Verantwortung liegt beim Hersteller des Autos & somit ist es möglich den Regelbetrieb aufzunehmen
"['intro_3', 'z_trans_11', 'Z.C2']",user,Z.C11,"das ist möglich, aber dafür wird der Fahrer verantwortlich sein"
['intro_62'],user,Z.C2-1,"Geschwindigkeitsbegrenzungen sind schon in Planung deshalb ist es vollkommen ok, wenn das passieren wird"
[],user,Z.P2,Das Reisen selber wird entspannter
['intro_61'],user,Z.P2,Autonomes fahren ermöglicht einen selbst sicherer und entspannter zu reisen
[],user,Z.P1,Man kann nebenbei was anderes machen z.b arbeiten
['intro_61'],user,Z.P1,"Man muss sich nicht auf den Straßenverkehr konzentrieren sondern kann etwas anderes machen z.b einen Film schauen, lernen oder einfach nur entspannen"
"['intro_2', 'z_trans_2', 'Z.P8-1']",user,Z.P8-1-1,Das stimmt aber jetzt gibt's ja auch schon Autos die alleine fahren lenken und ausweichen können
