prev_labels,type,label,text
['intro_62'],user,Z.P2,Parken ist für ein KI Auto einfacher und es funktioniert immer ohne viele Verbesserungen
"['intro_2', 'z_trans_11', 'Z.C10']",user,Z.P2,Auf längeren Strecken kann man als Mensch mal ein wenig schlafen und sich ausruhen
['intro_62'],user,Z.P2,"Wenn man mehrere Stunden Auto fahren muss, kann man in einem KI Auto schlafen und sich ausruhen"
"['intro_1', 'z_trans_2', 'Z.C2']",user,Z.P11,"Es kommt zu weniger Unfällen, das Auto kann mit Navi Vorrausschauender fahren"
['intro_62'],user,Z.P11,"Autos mit KI haben ein Navi, können Vorrausschauender fahren und bauen dann weniger Unfälle"
[],user,Z.P8,Autos können schneller reagieren als Menschen
"['intro_3', 'z_trans_11', 'Z.C5']",user,Z.P11,Die menschliche Unfallquote ist sehr hoch
['intro_62'],user,Z.P11,Ki können Unfälle vorbeugen
"['intro_38', 'FAQ.1', 'FAQ.1-1', 'faq_trans_2', 'Z.C2']",user,Z.C2,Aber es ist ja nicht so schlimm wenn die Geschwindigkeit gedrosselt wird wenn im Endeffekt der Verkehr flüssiger läuft
[],user,Z.C3,"Es gibt dinge die ein Sensor möglicherweise nicht erfasst, da alles mögliche im verkehr passieren könnte"
['intro_61'],user,Z.C3,Falls da dinge sind die das auto nicht eingespeichert hat könnte ein unfall passieren weil er es nicht erkennt
['intro_62'],user,Z.P7,Es wäre besser wenn beide seiten eines autos platz zum aussteigen haben sodass man möglichkeiten hat falls beim auto etwas nicht stimmt
"['intro_3', 'z_trans_11', 'Z.C2-1']",user,Z.C3,"Die wahrscheinlichkeit dass so ein Auto fehler hat macht den verkehr nicht sicherer, es kann genauso zu unfällen führen"
['intro_62'],user,Z.C3,Computer können auch fehlerhaft sein sodass der verkehr genauso unsicher ist wie davor
"['intro_3', 'z_trans_12', 'Z.P8']",user,Z.C4,Ja das mag sein aber könnte man sie nicht hacken?
[],user,Z.P11,Verringerung von Stau und den Fehlern von menschen
['intro_61'],user,Z.P11,Menschliche Fehler
"['intro_3', 'z_trans_12', 'Z.P8-1']",user,Z.GP2,"Wenn es nur autonome Autos gäbe, würde das Problem nicht auftreten"
['intro_62'],user,Z.GP2,Wenn es nur autonome autos gäbe
[],user,Z.P9,Sicherheit
['intro_61'],user,Z.P9,Das autonome Fahren sollte sicher sein.
['intro_61'],user,Z.P2,"Man kann dann während dem fahren schlafen, oder?"
"['intro_1', 'z_trans_13', 'Z.C10']",user,Z.C11,Wer haftet bei einem Unfall?
[],user,Z.P14,Autonome Fahrzeuge können im öffentlichen Nahverkehr genutzt werden.
['intro_61'],user,Z.P11,Autonome Fahrzeuge können die Stadt von Fahrzeugen befreien und mehr Lebensraum für Natur und Mensch schaffen
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P6,Autonomes Fahren kann fahreingeschränkte Menschen transportieren
['intro_62'],user,Z.P6,"Menschen, die kein Auto fahren können, weil sie alt sind oder körperlich eingeschränkt ist, können dadurch transportiert werden"
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P1,"Man kann in den Fahrzeugen arbeiten und wichtigen Dingen nachgehen, dieser Vorteil würde viele Menschen durch ihre stressigen Alltage überzeugen"
['intro_62'],user,Z.GP1,"Autonomes Fahren, vor allem Nahverkehr kann außerdem den Besitz von einzelnen Fahrzeugen einschränken und dazu führen, dass weniger Autos vorhanden sind. Das wäre ein hilfreicher Beitrag für den Klimawandel"
[],user,Z.P11,Weniger Unfälle
['intro_61'],user,Z.P11,Unfälle durch unaufmerksames fahren können besser verhindert werden
"['intro_2', 'z_trans_2', 'Z.P8-1']",user,Z.GP2,Diese würde es nicht mehr geben durch das Auto KI
[],user,Z.P11,"das wichtigste Argument meiner Meinung ist, dass die AutoKI dann das Tempolimit einhalten kann & diesbezüglich weniger Unfälle passieren würden, denn durch das Tempolimit wird auch weniger Kraftstrom bzw. in Zukunft Strom verbraucht!"
['intro_61'],user,Z.P11,"AutoKi sollte zugelassen werde, da durch die KI Auto bezüglich dem Tempolimit weniger Unfälle brauen würden"
"['intro_3', 'z_trans_13', 'Z.C10']",user,Z.C11,die Verantwortung liegt dann bei dem Fahrer des Autos
"['intro_3', 'z_trans_11', 'Z.C2']",user,Z.C11,"das ist möglich, aber dafür wird der Fahrer verantwortlich sein"
[],user,Z.P2,Das Reisen selber wird entspannter
['intro_61'],user,Z.P2,Autonomes fahren ermöglicht einen selbst sicherer und entspannter zu reisen
[],user,Z.P1,Man kann nebenbei was anderes machen z.b arbeiten
['intro_61'],user,Z.P1,"Man muss sich nicht auf den Straßenverkehr konzentrieren sondern kann etwas anderes machen z.b einen Film schauen, lernen oder einfach nur entspannen"
['intro_62'],user,Z.P11,So können weniger Unfälle entstehen weil die Autos präziser fahren als Menschen
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu gaffen sondern das Auto weiterfährt
['intro_62'],user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu schauen sondern das Auto weiterfährt
['intro_62'],user,Z.P11,Es gibt weniger Unfälle
"['intro_2', 'z_trans_2', 'Z.C2']",user,Z.P12,Das macht nichts. Dafür entscheidet sich das Auto für die best mögliche Route und kann Unfälle umfahren
"['intro_24', 'Z.C4', 'intro_1', 'Z.C3-1']",user,Z.C3,"Die KI erkennt die eigenen Grenzen, dennoch sind es Menschen, die diesen Grenzen nicht bewusst werden."
['intro_61'],user,Z.C3,"Menschen verstehen nicht, dass auch eine KI fehlerhaft sein kann und werden ihr eigene Verantwortung im Straßenverkehr unterschätzen."
"['intro_1', 'z_trans_11', 'Z.P7']",user,Z.C4,"Das stimmt, aber die KI kann auch gehackt werden und so Leben gefährdet und die Straße unsicher gemacht werden."
['intro_61'],user,Z.C4,Das autonome Auto kann gehackt werden und es kann zu übermäßig großer Gefahr im Straßenverkehr kommen
['intro_61'],user,Z.C10,"Die Zulassung solcher Systeme erfordert viele Gesetze, die viele speziellen Situationen wie Unfälle vorab klären. Es gibt sehr viele bürokratischen Hürden."
"['intro_2', 'z_trans_12', 'Z.P11']",user,Z.C6,"Wenn ein Unfall unausweichlich ist wäre es moralisch schwierig den Fahrer oder die anderen, zum Beispiel Fußgänger, als eher schützenswert anzusehen."
['intro_62'],user,Z.C6,"Für wen entscheidet sich die KI in unausweichlichen Unfallsituationen, für die Fahrzeuginsassen?"
[],user,Z.P11,Eine KI macht weniger Fehler als ein Mensch
['intro_61'],user,Z.P11,Eine AutoKi macht keine menschlichen Fehler wie zum Beispiel Unaufmerksamkeit und ist zum Beispiel auch nicht abgelenkt von Mitfahrern.
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,Z.GP2,"Die AutoKI kann aber aus bereits geschehenen, vergleichbaren Situationen lernen"
['intro_61'],user,Z.GP2,"Sobald die Mehrheit der Fahrer die Technologie nutzt, wird das andere von der Sicherheit überzeugen."
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.GP2,"Wenn alle die Technologie nutzen, gibt es kein irrationales Verhalten mehr."
['intro_61'],user,Z.C10,"Einen Rechtsrahmen könnte man schaffen, um die Technologie zu nutzen."
[],user,Z.P11,Mensch im Zweifelsfall macht mehr Fehler als künstliche Intelligenz
['intro_61'],user,Z.P11,Der Mensch macht in der Regel mehr Fehler als die Technik
['intro_62'],user,Z.P2,Das Problem von müden Autofahrern würde es mir ausschließlich autonom fahrenden Autos auf den Straßen nicht geben
['intro_62'],user,Z.C11,Wie würdest du das mit der Rechtslage klären ?
"['intro_1', 'z_trans_2', 'Z.C5']",user,Z.C5,"viele neue technologien werden zunächst von der gesellschaft angelehnt, etablieren sich jedoch mit dem wandel der gesellschaft über längere zeit"
['intro_62'],user,Z.C5,die gesellschaft akzeptiert neue technologien mit dem wandel der zeit
[],user,Z.C3,Technik kann nicht fûr Leben verantwortlich sein
['intro_61'],user,Z.C3,Technik sollte nicht verantwortlich für Menschenleben sein
"['intro_3', 'z_trans_12', 'Z.P6']",user,Z.P6,Das ist aber die Minderheit
['intro_62'],user,Z.C3,Für mich überwiegt das Menschenleben den Vorteilen
"['intro_3', 'z_trans_12', 'Z.C2-1']",user,Z.C3,Die Technik kann sich weigern das Fahrzeug zu starten
['intro_62'],user,Z.C5,Man gibt als Mensch Kontrolle an eine externe Technik
[],user,Z.C11,Die Haftung bei Unfällen ist unklar
['intro_61'],user,Z.GK1,Die autoKI ist ein Programm und kann nicht auf individuelle Fahrlehrer der anderen Fahrteilnehmer eingehen
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C3,Bei Programmierfehlern ist nicht für Sicherheit garantiert
['intro_62'],user,Z.C3,"Fehler in der Konstruktion, Herstellung und Programmierung etc, könnten gefährliche Unfälle verursachen"
"['intro_2', 'z_trans_12', 'Z.P7']",user,Z.C3,Wer garantiert die Sicherheit der mitfahrenden
['intro_62'],user,Z.C3,"Die Menschen, die in den Autos mitfahren die von der autoKI gesteuert werden, sind auf diese angewiesen"
"['intro_26', 'Z.P10', 'intro_1', 'Z.P10-1']",user,Z.P11,Es werden auch weniger Unfälle entstehen
['intro_61'],user,Z.P5,Alte Menschen haben bessere Möglichkeiten mobil zu sein
"['intro_1', 'z_trans_2', 'Z.P8-1']",user,Z.P2,"Man kann mit selbstfahrenden Autos weite Strecken am Stück fahren, da man im besten Fall sogar dabei schlafen kann"
[],user,Z.P11,Verkehrssicherheit
['intro_61'],user,Z.P11,Die Verkehrssicherheit würde stark erhöht
['intro_62'],user,Z.P2,"Wenn nur KIs am steuer säßen, würde es keine müden Menschen geben"
"['intro_26', 'Z.C10-1', 'intro_2', 'Z.C10-1-1']",user,Z.C10,"Nein, ich meine ein Gesetz für private Fahrer*innen"
[],user,Z.C3,Technik ist keine Garantie für Fehlerfreiheit
['intro_61'],user,Z.C4,Wenn Fehler in der Software auftreten können ungewollt Autounfälle passieren außerdem besteht die Gefahr von Hackerangriffen
[],user,Z.P1,Man kann nebenbei mehr entspannen
"['intro_23', 'Z.P1', 'intro_3', 'Z.P1-1']",user,Z.P2,"Aber die Menschen sind dadurch weniger gestresst, da sie nicht im Stau stehen"
['intro_61'],user,Z.P11,Es entstehen weniger Unfälle
"['intro_1', 'z_trans_11', 'Z.C5']",user,Z.P11,Eventuell entstehen weniger Auffahrunfälle
['intro_62'],user,Z.P12,Menschen würden sich nicht mehr so oft verfahren
"['intro_1', 'z_trans_2', 'Z.C10']",user,Z.P12,Sie kommen direkt an ihr Ziel und es wird Sprit gespart
['intro_62'],user,Z.C3,"Problem ist nur, wenn die Technik mal nicht funktioniert"
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P11,"Es fahren weniger Menschen zu schnell, da das Auto alleine abbremsen kann"
['intro_62'],user,Z.P11,Autorennen können nicht mehr stattfinden und damit auch weniger leichtsinnige Unfälle entstehen
[],user,Z.C11,Im Falle eines Unfalls ist es noch ungeklärt wer an diesem Schuld hat.
"['intro_2', 'z_trans_12', 'Z.P6']",user,Z.GK1,Als Autofahrer kann man auch das Autofahren verlernen wenn man nur noch durch KI fährt. Dann könnte man auch gleich mit dem Bus fahren
"['intro_2', 'z_trans_13', 'Z.P7']",user,Z.C4,Autonome Autos können auch leichter gehackt werden
['intro_61'],user,Z.P1,"gut am Autonomen fahren ist, dass man nebenbei noch andere Sachen machen kann."
['intro_62'],user,Z.P1,Menschen können ihre Zeit während der Fahrten besser nutzen und sich anderen Dingen wie der Arbeit oder Freizeitbeschäftigungen widmen.
"['intro_3', 'z_trans_12', 'Z.P3']",user,Z.P3,"Die autoKI ermöglicht einen größeren Raum für Privatsphäre, denn die Angewiesenheit auf andere (öffentliche) Verkehrsmittel wie z.B. das Taxi oder den Bus wird reduziert."
"['intro_2', 'z_trans_13', 'Z.P6']",user,Z.C12,2. Argument: Keiner kann mehr Auto fahren
['intro_62'],user,Z.C12,2. Argument: Es lernt keiner mehr Auto zu fahren.
"['intro_1', 'z_trans_2', 'Z.P7']",user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
['intro_61'],user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
[],user,Z.C6,"Man kann nicht wählen, welche Person man während Unfall retten kann"
['intro_61'],user,Z.C6,"Sie können nicht selbst entscheiden, bei wem Sie bei einem Unfall sparen"
