prev_labels,type,label,text
"['intro_27', 'Z.P4', 'intro_47', 'Z.P4-1']",user,Z.P5,Die KI kann von mehreren Nationen entwickelt werden. Dadurch sinken die Kosten
"['intro_32', 'Z.P5', 'intro_53', 'z_trans_13', 'Z.P1-1']",user,Z.P5,Dafür kann der First Level Support von Ärzten abgewendet werden und durch KIs übernommen werden
"['intro_3', 'z_trans_11', 'Z.P1-1']",user,Z.P5,"Durch Einsparung von Personal bei Ärzt*innen, kann mehr für Pflegepersonal ausgegeben werden."
['intro_61'],user,Z.P5,Ich finde das durch die Einsparungen durch weniger Personal die Kosten für bessere Medizinischeversorgung gesichert wären
['intro_62'],user,Z.P5,Eine KI zu warten ist einfacher als ein Medizinstudium
['intro_61'],user,Z.P6,"Die Präzision der Diagnose steigt, wenn menschliches, also fehlerhaftes, Urteilsvermögen weitestgehend abgekoppelt werden."
['intro_61'],user,Z.P6,"Ich finde Ärzte sollen durch KI ersetzt werden, weil Menschen fehlbar sind"
['intro_61'],user,Z.P6,"Die KI bekommt das selbe Wissen vermittelt wie die Ärzte auch, nur, dass sie sie wahrscheinlich besser verarbeiten und sich merken kann, als die Ärzte, da Fehler menschlich sind."
[],user,Z.P6,"Bessere Diagnose, quasi frei von Vorurteilen."
[],user,Z.P6,"Das Wissen einer KI kann eine deutlich höhere Menge erreichen, als das Wissen eines Menschen."
"['intro_28', 'Z.K7', 'intro_56', 'Z.K7-1']",user,Z.P6,"Das ist gut. Der Vorteil wäre, dass Ärzt*innen mehr Zeit für Patienten hätten - Dinge, die so zu kurz kommen. Ich habe mich vor allem am Begriff „ersetzen“ gestört. Die KI kann vielleicht auch in manchen Dingen besser sein, z.B. seltenere Fälle oder Studien zu Minderheiten einbeziehen."
['intro_61'],user,Z.P6,Eine KI kann mehr Wissen als ein Mensch
[],user,Z.P6,"Hallo. Im vorausgesetzten Szenario ist die KI fähig, die ärztlichen Aufgaben zu übernehmen. Aufgrund einer größeren Datengrundlage kann sie diese im Idealfall sogar präziser ausführen als Ärzt*innen."
['intro_61'],user,Z.P6,"Wenn KI die Aufgaben eines:r Arztes:Ärztin besser als Menschen ausführen kann, ist dies ein Grund, die KI dafür zuzulassen."
['intro_62'],user,Z.P6,Aber die Aussagekraft der Ki sorgt dennoch für bessere Krankheitsverläufe. Das lässt sich statistisch beweisen vermute ich.
['intro_61'],user,Z.P6,Die Ki hat mehr Daten zur beurteilung von den Symptomen. Somit kann sie genauere einschätzungen Liefern zu Behandlungen und maßnahmen als ein Artzt
[],user,Z.P6,Mehr Daten zur Beurteilung
['intro_61'],user,Z.P6,Sie stellt eine zuverlässige Diagnose
"['intro_24', 'Z.K5-1', 'intro_5', 'z_trans_16', 'Z.K10']",user,Z.P6,KI sind rationaler als Menschen und können damit auch Entscheidungen erleichtern
[],user,Z.P6,KI sind präziser
"['intro_1', 'z_trans_12', 'Z.P4']",user,Z.P7,Man könnte auch das Medizin Studium zugänglicher machen
['intro_61'],user,Z.P7,Anstelle der KI kann man auch das Medizin Studium zugänglicher machen
"['intro_23', 'Z.P4', 'intro_50', 'Z.P4-1']",user,Z.P7,"Aber ist es realistisch, dass das Gesundheitssystem besser finanziert wird bevor eine medKI in der Lage ist fundierte Entscheidungen zu treffen?"
