prev_labels,type,label,text
"['intro_4', 'Z.K3', 'z_trans_10', 'Z.K3']",user,NZ.K10,"Das Problem würde auch umgangen werden, wenn die Eintscheidungen, die die KI fällt, in jedem Fall von einem Arzt abgesegnet werden muss. Dann haftet der Arzt. Die KI wirkt mehr als Entscheidungshilfe statt die Entscheidungen zu fällen."
"['intro_4', 'Z.K3', 'z_trans_10', 'Z.K3']",user,Z.K15,"KI trifft Entscheidungen ja aus einer Datenlage heraus. Angenommen, ein Patient hat Symptome, die sehr häufig bei einer bestimmten Krankheit auftreten, aber er hat diese Krankheit nicht, dann wird die KI mit hoher Wahrscheinlichkeit diese Krankheit behandeln anstatt weiter nach Ursachen für die Symptomatik zu suchen, oder nicht? Kann es sein, dass dann einige Patienten zu schnell eingeordnet werden und so Krankheiten nicht richtig erkannt werden?"
"['NZ.K10', 'Z.K15']",exp/bot,Z.K3-2,"Fehlerfreie Entscheidungen sind in der Medizin unmöglich. Es geht immer nur darum, möglichst gut zu sein. Wenn, wie in unserem Szenario, eine KI mindestens die gleiche Leistungsfähigkeit wie Fachärzt*innen aufweist, sollte kein Schadenersatz in den Fällen, wo sie Fehler macht, gezahlt werden, da menschliche Ärzt*innen für Fehldiagnosen auch keinen Schadenersatz zahlen müssen außer bei grober Fahrlässigkeit. Wenn allerdings die Rechtsprechung hohen Schadenersatz bei jedem Fehler der KI verlangen würde, würde die KI nicht einsetzbar sein - zum Schaden der Patienten, denen eine bessere Diagnostik vorenthalten wird."
"['intro_2', 'Z.K3-2', 'nz_trans_1']",user,Z.K3-1-1-1,"Dass sich eine KI nicht lohnt, wenn das Risiko besteht, viele Strafzahlungen leisten zu müssen, ist klar. Wenn die Leistung der KI, wie in diesem Szenario, i.A. tatsächlich genauso gut ist, wie die eines Arztes, sollten auch die gleichen Maßstäbe angelegt werden. Aber ich halte dennoch es für schwierig, der KI die gleichen Kompetenzen zu ermöglichen."
"['Z.K3-1-1-1', 'Z.K7']",exp/bot,Z.K10,"Patient*innen haben kein Vertrauen in die KI, da diese unpersönlich ist. Insbesondere ältere Patient*innen neigen zu Skepsis gegenüber technischen Geräten."
"['OTHER', 'Z.K10']",user,Z.K10-2,"Kommt wahrscheinlich auch auf die KI an. Das Vertrauensproblem kann ich gut nachvollziehen. Allerdings wird sicherlich immer mehr Vertrauen bei Menschen entstehen, wenn KI eine Weile im Einsatz ist und auffällt, dass die Entscheidungen/Vorschläge der KI hilfreich waren."
"['OTHER', 'Z.K10']",user,NZ.K10,"Neue Technologie abzulehnen und nicht umzusetzen nur weil sie nicht vertraut ist, ist kein gutes Argument. So könnte man nie neue Dinge umsetzen. Diese Angst vor Neuem lässt sich jedoch auch durch einen nur unterstützenden Einsatz der KI beheben, da so ebenfalls ein Arzt zur Stelle ist, der die Entscheidungen der KI nochmal überdenken kann und so dem Patienten ein Gefühl der Sicherheit gibt."
"['Z.K10-2', 'NZ.K10']",exp/bot,Z.P3,"Patient*innen haben ein Recht auf die neuesten evidenzbasierten Empfehlungen hinsichtlich ihrer Therapie. Eine KI ist, im Gegensatz zu Ärzt*innen, die sich mühsam weiterbilden müssen, immer auf dem aktuellen Stand der Forschung. Dadurch können neue Behandlungsmethoden schneller eröffnet werden als im konventionelle Medizinbetrieb."
['Z.K10'],exp/bot,Z.K10-1,"In unserem Szenario werden die Menschen in Untersuchungszentren durch medizinisches Personal krankheitsbedingt untersucht. Die Ergebnisse werden von der KI ausgewertet und anhand dessen Diagnosen und therapeutische Entscheidungen getroffen. Es ist davon auszugehen, dass das Vertrauen der Patient*innen mit steigender Leistung der KI sichtlich steigen wird, zumal besonders schwierige Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen werden."
['Z.K10'],exp/bot,Z.P6,"Für die KI spricht, dass sie angeben kann, mit welcher Wahrscheinlichkeit sie von dem Vorliegen der diagnostizierten Krankheit ausgeht."
"['intro_1', 'Z.K10-1', 'z_trans_11', 'Z.P6']",user,Z.K7,"ich befürchte jedoch, dass je mehr roboterhafte Kommunikation von der KI ausgeht, desto weniger Vertrauen bei manchen Patienten entsteht."
[],user,NZ.K10,"Ich denke eine KI kann einen Arzt nicht komplett ersetzen, allerdings in der Entscheidungsfindung unterstützen."
[],user,Z.P6,"Die KI kann u.U. auf ein größeres Wissen zugreifen, und die Wahrscheinlichkeiten verschiedener Krankheiten besser einschätzen."
[],user,Z.K7,"Allerdings mangelt es ihr an Empathie, was für viele Patienten wichtig ist. Sie wollen von einem Menschen verstanden und ernstgenommen werden."
"['NZ.K10', 'Z.P6', 'Z.K7']",exp/bot,Z.P6,"Für die KI spricht, dass sie angeben kann, mit welcher Wahrscheinlichkeit sie von dem Vorliegen der diagnostizierten Krankheit ausgeht."
"['NZ.K10', 'Z.P6', 'Z.K7']",exp/bot,Z.P6-1,"Die meisten Patienten können Wahrscheinlichkeitsangabe nicht korrekt interpretieren, deswegen kann deren Angabe auch kontraproduktiv sein. Wahrscheinlichkeiten sollten nur auf explizite Nachfrage des Patienten angegeben werden."
['OTHER'],exp/bot,Z.K7,"Patient*innen sind bei schwerwiegenden medizinischen Entscheidungen keine rationalen Entscheider. Die Berücksichtigung ihrer Gefühlslage, bis hin zur Verzweiflung, ist essentiell. Hier stößt eine KI an ihre Grenzen, da ihr das Einfühlungsvermögen gänzlich fehlt."
['OTHER'],exp/bot,Z.P1,"Allerdings wäre eine KI rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne KI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich."
['OTHER'],exp/bot,Z.P3,"Patient*innen haben ein Recht auf die neuesten evidenzbasierten Empfehlungen hinsichtlich ihrer Therapie. Eine KI ist, im Gegensatz zu Ärzt*innen, die sich mühsam weiterbilden müssen, immer auf dem aktuellen Stand der Forschung. Dadurch können neue Behandlungsmethoden schneller eröffnet werden als im konventionelle Medizinbetrieb. Denkst du, dass man Menschen die KI dann unter diesem Gesichtspunkt überhaupt vorenthalten darf?"
"['INTRO', 'NZ.K10']",exp/bot,Z.K10-1,"In unserem Szenario werden die Menschen in Untersuchungszentren durch medizinisches Personal krankheitsbedingt untersucht. Die Ergebnisse werden von der KI ausgewertet und anhand dessen Diagnosen und therapeutische Entscheidungen getroffen. Es ist davon auszugehen, dass das Vertrauen der Patient*innen mit steigender Leistung der KI sichtlich steigen wird, zumal besonders schwierige Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen werden."
"['INTRO', 'NZ.K10']",exp/bot,Z.K10,"Patient*innen haben kein Vertrauen in die KI, da diese unpersönlich ist. Insbesondere ältere Patient*innen neigen zu Skepsis gegenüber technischen Geräten."
"['Z.K10-1', 'TRANS', 'Z.K10']",user,NZ.K10,Und wird die von der KI getroffene Entscheidung von einem Arzt validiert?
['NZ.K10'],exp/bot,Z.K12,"Nur in besonders schwierigen Fällen werden Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen. Es ist davon auszugehen, dass Fehler der KI von den Patient*innen weniger akzeptiert werden als Fehler von Ärzt*innen, da aufgrund der Erfolgsquote der KI mit einer ganz anderen Erwartungshaltung zur Untersuchung gegangen wird."
['Z.K12'],user,Z.K3,"Und wer trägt die Verantwortung für die KI bei falsch getroffenen Diagnosen, die im schlimmsten Fall tödlich enden?"
"['INTRO', 'Z.K3']",exp/bot,Z.K11,"Es würde ähnlich wie bei Ärzt*innen Schadensersatz geleistet werden. Die KI wird immer Fehler machen, die über Leben und Tod entscheiden, weshalb sie auch nicht Ärzt*innen ersetzen sollte. Solche Fehler können auch nicht durch finanziellen Schadensersatz ausgeglichen werden. Bei Ärzt*innen besteht das gleiche Problem, dass Fehler nicht durch finanziellen Schadensersatz ausgeglichen werden können."
[],user,Z.GK1,"Ich bin mir nicht sicher, in wie weit KI schon moralisch genug sind, um über Leben zu entscheiden."
['Z.GK1'],exp/bot,Z.P2,Die Anwendung einer KI ist standardisiert und reproduzierbar. Sie hängt nicht von den unterschiedlichen Fähigkeiten oder der Tagesform der behandelnden Ärzt*innen ab. Stattdessen liefert sie gleichbleibend gute Ergebnisse und ermüdet im Gegesatz zum menschlichen Gehirn nicht.
"['intro_1', 'nz_trans_1', 'Z.P2']",user,Z.K7,"aber ich kann mir einfach noch nicht vorstellen, dass die KI auch menschliche Entscheidungen treffen kann. Ich weiß, dass KI's irgendwann so spezialisiert sind, das sie die gleichen fachlichen Fähigkeiten wie Ärzt*innen haben. Aber wie steht es um den Menschen, dessen Leben und dessen Geschichte."
"['intro_1', 'nz_trans_1', 'Z.P2']",user,NZ.K10,"Ich finde, die KI sollte als Unterstützung der Ärzt*innen da sein, aber diese nie ersetzen"
"['INTRO', 'Z.K7', 'NZ.K10']",exp/bot,Z.K2,"Viele Krankheitsbilder sind ähnlich, wodurch individuelle Lebensumstände oft nicht von Bedeutung sind"
"['INTRO', 'Z.K7', 'NZ.K10']",exp/bot,Z.K10-1,"In unserem Szenario werden die Menschen in Untersuchungszentren durch medizinisches Personal krankheitsbedingt untersucht. Die Ergebnisse werden von der KI ausgewertet und anhand dessen Diagnosen und therapeutische Entscheidungen getroffen. Es ist davon auszugehen, dass das Vertrauen der Patient*innen mit steigender Leistung der KI sichtlich steigen wird, zumal besonders schwierige Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen werden."
"['intro_1', 'Z.K2', 'z_trans_9', 'Z.K10-1']",user,NZ.K10,"Solange wie die therapeutischen Entscheidungen nochmal vom medizinischen Personal geprüft wird und nicht blind durchgereicht wird, bin ich vollkommen dafür, dass die KI unterstützen sollte. Vielleicht werden dadurch sogar menschliche Fehler, die nun mal passieren können, minimiert"
['NZ.K10'],exp/bot,Z.K1,"KI in der Medizin führt dazu, dass Patient*innen alleine bleiben, weil sie keine menschliche Zuwendung bekommen. Persönlicher Kontakt mit Ärzt*innen und aufmunternder Zuspruch kann schon zu einer Verbesserung des Zustands beitragen."
['Z.P7'],exp/bot,Z.P4,"In vielen medizinischen Bereichen übersteigt die Nachfrage an Fachpersonal das Angebot, da ärztliche Leistungen immer mehr in Anspruch genommen werden. Gerade durch das Altern der sogenannten Babyboomer, sprich Menschen der geburtenstarken Jahrgänge von 1955 bis 1969, wird es zu einem vorübergehend ansteigenden Versorgungsbedarf kommen. Die KI kann für Abhilfe sorgen und mithilfe ihres Einsatzes auch dem demografischen Wandel in ländlichen Regionen begegnen. Dieser zeigt sich unter anderem ebenfalls im Mangel von Ärzt*innen in diesen Gebieten."
['Z.P7'],exp/bot,Z.K3,Bei Fehlentscheidungen der KI werden sehr hohe Schadensersatzforderungen entstehen und die Hersteller*innen könnten für diese Fehlentscheidungen der KI verantwortlich gemacht werden. Die Anreize für die Hersteller*innen eine KI zu entwickeln würden wegfallen.
['Z.K3-2'],exp/bot,Z.K4,"Probleme der KI sind nicht nur solche anfänglicher Art, sondern vielmehr grundsätzlicher Art, wie Strukturfehler im System. Während Fehler von einzelnen Ärzt*innen gemacht werden, wird eine fehlerhafte KI an zahlreichen Standorten eingesetzt, wodurch Fehler deutlich gravierender ausfallen können."
"['intro_4', 'z_trans_12', 'Z.K4']",user,NZ.K10,"Deswegen bin ich der Meinung, ein KI sollte niemals so mächtige Entscheidungen ohne Ärzt*innen treffen dürfen, wodurch die KI zu Rechenschaft gezogen werden könnte."
"['INTRO', 'NZ.K10', 'FAQ.2', 'Z.K12-1']",exp/bot,Z.K4-1,Auch anfängliche Strukturfehler können behoben werden. Unter anderem können durch ein zentrales Meldesystem Fehler schnell gesammlt und zur Verbesserung verwendet werden.
"['INTRO', 'Z.K10']",exp/bot,Z.P3,"Patient*innen haben ein Recht auf die neuesten evidenzbasierten Empfehlungen hinsichtlich ihrer Therapie. Eine KI ist, im Gegensatz zu Ärzt*innen, die sich mühsam weiterbilden müssen, immer auf dem aktuellen Stand der Forschung. Dadurch können neue Behandlungsmethoden schneller eröffnet werden als im konventionelle Medizinbetrieb."
"['intro_1', 'z_trans_2', 'Z.P3']",user,NZ.K10,In dieser Funktion ist die KI aber meiner Meinung nach ein Helfer für die Ärzt*innen. Ich würde es in diesem Fall mit einer hochintelligenten Wissensquelle für Ärzt*innen vergleichen. Aber muss dann wirklich auch die KI die endgültige Entscheidung treffen? Die Entscheidung können doch dann die Ärzt*innen mit dem so erlangten Wissen treffen.
"['INTRO', 'NZ.K10']",exp/bot,FAQ.G1,"Verfügbar ist die KI ausschließlich in Untersuchungszentren, in denen medizinisches Fachpersonal die Behandlungsdaten erfasst. Sie kann mit Patient*innen in natürlicher Sprache kommunizieren und fordert ggf. weitere technische Untersuchungen an. Nur in besonders schwierigen Fällen werden Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen. Die Fachärtzt*innen und Informatiker*innen dieser Kompetenzzentren übernehmen ebenfalls die Weiterentwicklung und Überwachung der KI."
"['INTRO', 'FAQ.1']",exp/bot,Z.P6,"Für die KI spricht, dass sie angeben kann, mit welcher Wahrscheinlichkeit sie von dem Vorliegen der diagnostizierten Krankheit ausgeht."
"['INTRO', 'Z.K2']",exp/bot,Z.K2,"Viele Krankheitsbilder sind ähnlich, wodurch individuelle Lebensumstände oft nicht von Bedeutung sind"
"['INTRO', 'Z.K2']",exp/bot,Z.P1,"Eine KI wäre rund um die Uhr erreichbar; in der Nacht oder am Wochenende, wenn auch nur in einer Notbesetzung mit medizinischem Hilfspersonal. Das ließe sich ohne KI sonst nur in großen Kliniken sicherstellen und wäre auf dem Land nicht möglich."
"['intro_1', 'Z.K2', 'z_trans_2', 'Z.P1']",user,NZ.G3,"Dieser Gedanke kam mir noch nicht. Ich denke aber, dass das Notarzt- und Rettungsdienstsystem in Deutschland (insbesondere der ärztliche Bereitschaftsdienst) für genau solche Situationen ausgelegt ist. Dies gilt natürlich nicht für alle Länder der Welt."
['NZ.G3'],exp/bot,Z.P2,Die Anwendung einer KI ist standardisiert und reproduzierbar. Sie hängt nicht von den unterschiedlichen Fähigkeiten oder der Tagesform der behandelnden Ärzt*innen ab. Stattdessen liefert sie gleichbleibend gute Ergebnisse und ermüdet im Gegesatz zum menschlichen Gehirn nicht.
"['intro_3', 'z_trans_13', 'Z.P2']",user,Z.K2,"Ich möchte nochmal auf mein erste These und deine Antwort darauf eingehen: Ich finde, dass mein Argument zur Bedeutung der sozialen Hintergründe im individuellen Krankheitsfall nicht ausreichend durch die Aussage ""Krankheitsbilder seien ähnlich"" zusammengefasst wird. Vielmehr ist es eben genau der (feine) Unterschied zwischen den einzelnen Fällen und den Ausprägungen der Krankheitsbilder, der die Schwierigkeiten ausmacht."
"['intro_3', 'z_trans_13', 'Z.P2']",user,Z.P2,"Du hast Recht, wenn du sagst der Mensch ermüdet und ist zu unterschiedlichen Tageszeiten unterschiedlich leistungsfähig."
"['intro_3', 'z_trans_13', 'Z.P2']",user,Z.P7,"Dies wirft das Augenmerk aber eher auf das aktuelle Problem des Gesundheitssystem, in dem aus ökonomischen Gründen Ärzte an und über ihre Belastungsgrenzen getrieben werden, keine einheitlichen Ausbildungskonzepte vorliegen oder eingehalten werden und ein genereller Ärztemangel herrscht. Dadurch wird nicht sichergestellt wird, dass die optimalen Voraussetzungen für die ärztliche Entscheidungsfindung gegeben sind."
"['Z.K2', 'TRANS', 'Z.P2', 'Z.P7']",exp/bot,Z.K5-1,"Die Erklärungen der KI werden für die Mehrzahl der Patient*innen ausreichend gut sein, auch wenn die meisten Ärtz*innen wahrscheinlich besser auf Patient*innen eingehen können. Häufig unterbleibt dies jedoch aus Zeitmangel. In unserem Szenario sollte medizinisches Personal der Untersuchungszentren die Diagnosen und Therapien der KI auf Wunsch der Patient*innen erläutern können."
"['intro_3', 'Z.K5-1']",user,Z.K5,"Dass es über die Behandlung hinausreichende Erklärungen zu Diagnostik und Therapie geben soll, finde ich begrüßenswert. Doch sehe ich hier eher eine Aufgabe, die durch die KI durchgeführt werden kann."
['Z.K5'],exp/bot,Z.P4-1,Es erscheint jedoch vorzugswürdig dem Mangel von Ärzt*innen in ländlichen Regionen mithilfe anderweitiger Investitionen vorzubeugen.
"['INTRO', 'NZ.K10']",exp/bot,NZ.K1,"Bei einer KI kann weder eine Zweitmeinung eingeholt werden,"
"['INTRO', 'NZ.K10']",exp/bot,NZ.K8,noch kann sie eine für Fachärzt*innen verständliche und nachvollziehbare Erklärung der Ergebnisse liefern (sog. Black Box Verhalten).
"['INTRO', 'NZ.K10']",exp/bot,Z.K5,"Gerade für das Gefühl der Patient*innen, die richtige (Therapie-) Entscheidung zu treffen, ist eine solche Kommunikation der Ergebnisse jedoch essentiell."
"['intro_11', 'NZ.K1', 'NZ.K8', 'Z.K5', 'nz_trans_3']",user,NZ.K1,1. Eine KI lässt die Einholung einer Zweitmeinung nicht zu.
"['intro_11', 'NZ.K1', 'NZ.K8', 'Z.K5', 'nz_trans_3']",user,NZ.K8,2. Das Vorgehen der KI ist für Fachärzt*innen nicht verständlich/nachvollziehbar.
"['intro_11', 'NZ.K1', 'NZ.K8', 'Z.K5', 'nz_trans_3']",user,NZ.K1,"Das scheint mir weder zu stimmen noch vorteilhaft zu sein. Ein Patient könnte einerseits ein anderes Zentrum aufsuchen und Versuchen andere Vorschläge zu erhalten oder andererseits seine Angaben so zu verändern, dass andere Vorschläge erbracht werden. Oder aber der Patient sucht direkt einen Arzt/eine Ärztin auf und erhält Alternativen vorgeschlagen. Das Wesen einer Zweitmeinung ist ja, dass man erstmal nichts unternimmt und noch eine andere Komponente mit ins Spiel bringt. Zudem finde ich als Mensch, der behandelt werden muss, Zweitmeinungen gerade bei Computern beruhigend, da ja auch die Möglichkeit besteht, dieselben Alternativen nochmals vorgeschlagen zu bekommen - im Sinne einer Art Rückversicherung."
"['intro_11', 'NZ.K1', 'NZ.K8', 'Z.K5', 'nz_trans_3']",user,NZ.K8,Das Vorgehen der KI muss auf technologischer Ebene (welche Rechenkreisläufe und Berechnungen erfolgen) nicht nachvollziehbar sein. Das Ergebnis dessen aber schon. Schließlich soll es das auch für den Patienten (oder das medizinische Hilfspersonal sein).
"['INTRO', 'NZ.K1', 'NZ.K8', 'TRANS', 'NZ.K1', 'TRANS', 'NZ.K8', 'OUTRO']",exp/bot,Z.K10-1,"In unserem Szenario werden die Menschen in Untersuchungszentren durch medizinisches Personal krankheitsbedingt untersucht. Die Ergebnisse werden von der KI ausgewertet und anhand dessen Diagnosen und therapeutische Entscheidungen getroffen. Es ist davon auszugehen, dass das Vertrauen der Patient*innen mit steigender Leistung der KI sichtlich steigen wird, zumal besonders schwierige Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen werden."
[],user,Z.P1,Es gibt zu wenig gute Ärzte. Die Wartezeiten für freie Termine sind sehr lange.
"['INTRO', 'Z.P1']",exp/bot,Z.K1,"KI in der Medizin führt dazu, dass Patient*innen alleine bleiben, weil sie keine menschliche Zuwendung bekommen. Persönlicher Kontakt mit Ärzt*innen und aufmunternder Zuspruch kann schon zu einer Verbesserung des Zustands beitragen."
['Z.K2-4'],exp/bot,Z.K2,Eine KI kann die Lebensumstände der Patient*innen in die Untersuchung nicht mit einbeziehen. Die konkrete Fragestellung und die gesamte Krankheitssituation der Patient*innen sind jedoch für die Diagnostik und die passende Therapieentscheidung enorm wichtig.
"['intro_4', 'z_trans_2', 'Z.K2']",user,FAQ.3,Warum kann die KI das nicht? Kann man Ihr das nicht antrainieren?
['FAQ.3'],exp/bot,Z.K3,Bei Fehlentscheidungen der KI werden sehr hohe Schadensersatzforderungen entstehen und die Hersteller*innen könnten für diese Fehlentscheidungen der KI verantwortlich gemacht werden. Die Anreize für die Hersteller*innen eine KI zu entwickeln würden wegfallen.
"['intro_3', 'z_trans_1', 'Z.K3']",user,Z.K3-1,"Man kann das Thema Haftung ja vielleicht so lösen, dass man es nur Menschen anbietet die das auf eigene Gefahr auch wollen. Man kann sich die Diagnose der KI ja geben lassen und dann selbst entscheiden, ob man das Ganze so macht, wie der Vorschlag war oder nicht."
"['intro_3', 'z_trans_1', 'Z.K3']",user,NZ.G3,Könnte die KI auch Untersuchungen durchführen? z.B. Ultraschall oder Röntgenaufnahmen machen?
"['Z.K3-1', 'NZ.G3']",exp/bot,Z.K5,"Bei der Diagnostik und Therapieentscheidung sind die Erklärungen der Ergebnisse wichtig, da letztlich die Patient*innen ihrer Therapie zustimmen müssen. Eine KI tut sich schwer eine auf das intellektuelle Niveau der Patient*innen angepasste Erklärung zu liefern."
"['intro_1', 'nz_trans_1', 'Z.K5']",user,FAQ.G1,"Kannst du mir zu deinem letzten Satz bitte ein Beispiel nennen, damit ich es besser verstehe?"
['FAQ.G1'],exp/bot,Z.K5,"Eine KI wird zwar ein Ergebnis am Ende geben. Dieses wird wahrscheinlich aber nicht so verständlich dargelegt, wie es ein echter Arzt könnte. Für Nachfragen ist sie voraussichtlich ebenso nicht gewappnet."
['Z.K5'],user,Z.P6-1-1,"Ich denke wenn es möglich ist, dass eine KI die richtige Diagnose stellt, dann ist sie auch in der Lage das dem Patienten zu erklären."
['Z.P6-1-1'],exp/bot,Z.K9,Durch die große Menge gesammelter Daten werden Kliniken interessanter für Cyberangriffe.
"['intro_3', 'z_trans_12', 'Z.K9']",user,Z.K5,"hat aber nichts mit der Frage zu tun, ob die KI in der Lage ist jeden Patienten seine Diagnose auf dem intellektuellen richtigen Niveau zu erklären. Oder sehe ich das falsch?"
[],user,Z.K7,"Meiner Ansicht nach ist die Empathie, die ein Arzt seinen Patienten entgegenbringt, sowohl im Anamnesegespräch als auch im weiteren verlauf während der Behandlung, ein zu wichtiger Teil des Gelingens, als dass es durch einen unfehlbaren Roboter ersetzt werden könnte. Ein Mensch kann zwar Fehler machen, aber erhält im Gegenzug für sein Einfühlungsvermögen das Vertrauen des Patienten, was über alle Fachbereiche hinweg unabdingbar für den Heilungserfolg ist."
"['INTRO', 'Z.K7']",exp/bot,Z.K10-1,"In unserem Szenario werden die Menschen in Untersuchungszentren durch medizinisches Personal krankheitsbedingt untersucht. Die Ergebnisse werden von der KI ausgewertet und anhand dessen Diagnosen und therapeutische Entscheidungen getroffen. Es ist davon auszugehen, dass das Vertrauen der Patient*innen mit steigender Leistung der KI sichtlich steigen wird, zumal besonders schwierige Fälle an Kompetenzzentren mit den besten Fachärzt*innen überwiesen werden."
"['INTRO', 'Z.K7']",exp/bot,Z.P3,"Patient*innen haben ein Recht auf die neuesten evidenzbasierten Empfehlungen hinsichtlich ihrer Therapie. Eine KI ist, im Gegensatz zu Ärzt*innen, die sich mühsam weiterbilden müssen, immer auf dem aktuellen Stand der Forschung. Dadurch können neue Behandlungsmethoden schneller eröffnet werden als im konventionelle Medizinbetrieb."
"['intro_1', 'Z.K10-1', 'z_trans_11', 'Z.P3']",user,Z.P7,"Ein Aspekt weswegen die Umsetzung von Leitlinien oder anerkannten therapeutischen Verbesserungen in der Realität häufig nur mangelhaft erfolgt ist das Finanzielle. Die Kliniken bzw. der Klinikleiter sieht sich aufgrund eines Mangels finanzieller Mittel nicht in der Lage eine neue (kostenintensive) Methode umzusetzen oder anders herum eine alte (kostengünstige) Methode zu beenden. Wie könnte eine KI dieses Problem lösen, wenn das Gesundheitssystem/Abrechnungssystem in Deutschland in dem Szenario dasselbe bleibt?"
"['Z.P3-1', 'Z.P7']",exp/bot,Z.P5,"Der Einsatz von KI ist unter mehreren Gesichtspunkten kostengünstiger. Es können unter anderem Personalkosten eingespart werden, wenn die KI Arbeiten von Ärzt*innen übernehmen kann. Durch die vielseitigen Vorteile des Einsatzes von KI könnte eine qualitätsgesicherte Patientenversorgung bei zugleich hoher Wirtschaftlichkeit erreicht werden."
"['INTRO', 'TRANS', 'Z.K16']",exp/bot,Z.K14-1,"Medizinisches Personal zur korrekten Erhebung der Patientendaten ist weiterhin notwendig. Zudem sind Spitzenärzt*innen für die Problemfälle und die Weiterentwicklung der KI notwendig, ebenso für die Notfallbehandlung. In der Masse wird es aber viel weniger Ärzt*innen geben als bisher."
"['INTRO', 'TRANS', 'Z.K16']",exp/bot,Z.K3,Bei Fehlentscheidungen der KI werden sehr hohe Schadensersatzforderungen entstehen und die Hersteller*innen könnten für diese Fehlentscheidungen der KI verantwortlich gemacht werden. Die Anreize für die Hersteller*innen eine KI zu entwickeln würden wegfallen.
"['intro_1', 'Z.K14-1', 'z_trans_13', 'Z.K3']",user,Z.K14-1,"Die ""korrekte Erhebung der Patientendaten"" ist in meinen Augen keinesfalls mit der umfänglichen Behandlung eines Patienten gleichzusetzen und somit nicht ausreichend um die Erfahrungen zu sammeln, von denen ich sprach."
"['OTHER', 'Z.K14-1']",exp/bot,FAQ.4,"Dieser Chatbot beleuchtet sowohl die Seite, die eine KI für zielführend und notwendig hält, auch als die andere Seite, die dem Einsatz einer KI kritisch gegenüber steht."
"['INTRO', 'OTHER']",exp/bot,Z.K9,Durch die große Menge gesammelter Daten werden Kliniken interessanter für Cyberangriffe.
"['intro_3', 'z_trans_11', 'Z.K9']",user,Z.K15,"Das Argument über Schadensersatzfälle bringt mich auf einen anderen Gedanken, der weiterhin gegen den Einsatz von KIs spricht: Wie in dieser Aussage angenommen, sind auch KIs nicht unfehlbar und können Fehler machen. Die Medizin ist in sich keine unfehlbare Wissenschaft: Eine Symptomkostellation kann auf eine sehr häufige Erkrankung hindeuten, oder aber in einem seltenen Fall auch etwas ganz anderes bedeuten. Sowohl Mensch (Arzt) als auch KI müssen sich zunächst entscheiden, welcher Weg weitergegangen wird. Während der Mensch sich aber seiner Fehlbarkeit bewusst ist und diese im Hinterkopf behalten kann, um bei Unstimmigkeiten im weiteren Verlauf auch zurückzurudern, glaube ich nicht, dass eine KI diese Fähigkeit besitzt."
"['intro_3', 'z_trans_11', 'Z.K9']",user,Z.K9,"Zu dem Argument über Cyberangriffe: Dies scheint mir ein sehr beängstigendes Szenario zu sein, dem ich nur zustimme kann. Man stelle sich nur vor, dass ein Patient aufgrund einer Fehlfunktion der KI (zum Beispiel durch eine Cyberattacke) unnötige Maßnahmen oder sogar gesundheitsbedrohende Maßnahmen erhält, wie zum Beispiel mehrere unnötige CTs und die dazugehörige Strahlenbelastung oder gar eine Operation. Dem Argument habe ich nichts entgegenzusetzen. Dagegen halten könnte man, indem man feststellt, dass unnötige CTs und falsche OP-Indikationen auch mit menschlichen Ärzten vorkommen. Jedoch ist eine Cyberattacke, die in großem Maße zu einer solchen Fehlfunktion führen würde in meinen Augen ein wesentlich gravierenderer Vorfall."
"['Z.K15', 'Z.K9']",exp/bot,Z.K11-1,"Bei Ärzt*innen besteht das gleiche Problem, dass Fehler nicht durch finanziellen Schadensersatz ausgeglichen werden können."
"['Z.K15', 'Z.K9']",exp/bot,Z.K3-2,"Fehlerfreie Entscheidungen sind in der Medizin unmöglich. Es geht immer nur darum, möglichst gut zu sein. Wenn, wie in unserem Szenario, eine KI mindestens die gleiche Leistungsfähigkeit wie Fachärzt*innen aufweist, sollte kein Schadenersatz in den Fällen, wo sie Fehler macht, gezahlt werden, da menschliche Ärzt*innen für Fehldiagnosen auch keinen Schadenersatz zahlen müssen außer bei grober Fahrlässigkeit. Wenn allerdings die Rechtsprechung hohen Schadenersatz bei jedem Fehler der KI verlangen würde, würde die KI nicht einsetzbar sein - zum Schaden der Patienten, denen eine bessere Diagnostik vorenthalten wird."
[],user,Z.P5,"Sollte dies der Fall sein, können Ärzt*innen entlastet werden, wodurch sie mehr Zeit für andere Dinge, wie Forschung, Patientengespräche, etc. haben."
"['INTRO', 'Z.P5']",exp/bot,Z.K7,Aufgrund von fehlenden Einfühlungsvermögen und Emotion kann KI schlechte Nachrichten im Einzelfall nicht ausreichend empathisch übermitteln.
