type,label,text
user,Z.K16,"Dann würden wir uns aber eventuell abhängig machen von diesen einzelnen Experten, in deren Hand die KI liegt. Das Argument war ja, dass Ärzte nicht die Zeit hätten, sich ausreichend fortzubilden."
user,Z.K18,"Eine KI wäre natürlich nur so gut, wie die Trainingsdaten bzw. die erhobenen Daten in den Datenzentren sind."
user,Z.K18,Das menschliche Personal macht die KI fehleranfällig.
user,Z.K2,Eine Entscheidung sollte angepasst an das Individuum sein und nicht an Statistiken. Wenn eine KI alleine Entscheidungen trifft bezieht sich diese nur auf die Vergangenheit
user,Z.K2,Wie kann die KI dann eine passende Behandlung gewährleisten wenn die Lebensumstände nicht einbezogen werden können?
user,Z.K2,"Ich bin gegen eine Zulassung der KI als Arzt, da sie nicht sämtliche Lebensumstände der Patienten mit in die Untersuchung mit einbeziehen kann und daher zu ungenau bei den jeweiligen Therapieentscheidungen ist."
user,Z.K2,"Aber wie könnte eine KI im vergleich zu einem Arzt die Umstände eines Patienten feststellen? Sie kann nicht beurteilen, ob ein Patient sich verletzt hat, oder ob beispielsweise ein Fall von häuslicher Gewalt vorliegt. Daher wird sie nur die Verletzung behandeln, aber zum Beispiel den Patienten nicht drängen zur Polizei zu gehen."
user,Z.K2,Eine KI kann aber die teils komplexen Lebensumstände nicht einbeziehen und würde damit eine insgesamt schlechtere Behandlung liefern.
user,Z.K2,Die persönlichen Lebensumstände eines Patienten spielen bei der Behandlung eine große Rolle und müssen auch auf emoionaler Ebene bewertet werden.
user,Z.K2,"Schafft es diese KI denn, medizinisch relevante Lebensumstände zu erkennen, wie es ein Arzt bei der Behandlung erkennen würde? Oder ist es zwingend notwendig diese Umstände im Voraus anzugeben?"
user,Z.K3,"Sollte die KI eine Fehlentscheidung treffen, wer haftet dann? Der Hersteller der KI, der Betreiber der Praxis, der Staat, ...?"
user,Z.K3,"Hier stellt sich die Frage, wer haftet, wenn die Entschidungen der KI die gesundheitliche Problematik des Patienten weiter verstärken. Die Informatiker?"
user,Z.K3,"Aber wenn diese KI mich falsch behandelt, wer übernimmt dafür die Verantwortung?"
user,Z.K3,"Und wer trägt die Verantwortung für die KI bei falsch getroffenen Diagnosen, die im schlimmsten Fall tödlich enden?"
user,Z.K3,"Allerdings stellt sich insgesamt die Frage, wer für Fehlentscheidungen haftet. Falls die KI eine Fehlentscheidung trifft, ist diese Frage ungeklärt."
user,Z.K3,Die Qualität ist ein zentraler Faktor auch für eine ethische Diskussion. Was passiert wenn ein Patient Schaden nimmt? Würde in diesem Fall jemand haften oder geschieht die Benutzung eines solchen Dienstes auf eigene Gefahr?
user,Z.K3,Die Frage ist aber doch auch wer im Fall der Fälle haften würde. Diese Frage ist bisher ungeklärt und birgt eine große Rechtsunsicherheit.
user,Z.K3,"Der wichtigste Aspekt für mich ist, wer im Falle eines Fehlers die Verantwortung übernehmen muss. Bei einem menschlichen Arzt ist die Antwort eindeutig, bei einer KI allerdings nicht."
user,Z.K3,Mich würde aber auch interessiert wie viel Haftung dan die krankenpflegekraft tragen muss wenn die ki falsch entscheiden würde und sie es nicht erkennt
user,Z.K3,"Eine andere Frage ist die juristische, also vor allem die der Haftung."
user,Z.K3,dass eine KI nicht verklagt werden kann.
user,Z.K3,"Wer haftet für den Fall, dass die KI falsche Entscheidungen trifft? Haftungsfragen können ebenfalls sehr teuer sein."
user,Z.K4,"Was aber wenn die KI trotzdem einen Fehler macht? Der Fehler wäre dann viel weitreichender, da die KI im Gegensatz zum menschlichen Arzt standardisiert ist und an mehreren Orten gleichzeitig zum Einsatz kommt."
user,Z.K4,"Was aber, wenn die KI einen Fehler aufweist? Kein System ist perfekt. Die KI würde in einem solchen Fall gleichbleibend fehlerbehaftete Ergebnisse liefern und hätte als System eine größere Auswirkung, da sie standardisiert an mehreren Orten zu Einsatz kommt. Ein menschlicher Fehler hätte zunächst nur auf einen kleineren Patientenkreis Auswirkungen."
user,Z.K4,"Ok. Das eine KI standardisiert und reproduzierbar ist hat aber auch eine Schwachstelle. Was wenn der KI ein Fehler unterläuft? Dieser Fehler würde potenziell an vielen weiteren Orten auftreten, während sich der Fehler eines Arztes nur an Ort und Stelle auswirkt."
user,Z.K4,"Allerdings lernt eine KI doch durch ihre Daten. Sollten Fehler darin enthalten sein, so betrifft dies alle KIs auf einmal und es könnte auf einen Schlag zu tausenden Behandlungsfehler kommen."
user,Z.K4,"Was ist wenn eine KI Fehler macht. Diese Fehler wären viel weitreichender, da die KI an vielen Standorten zum Einsatz kommt."
user,Z.K5,"Ja, das ist einleuchtend. Insofern stimme ich dir zu, dass Erläuterungen von Menschen erbracht werden sollten"
user,Z.K5,Aber eine KI könnte die Ergebnisse nicht verständlich dem Menschen erklären. Er würde die Diagnose gar nicht verstehen.
user,Z.K7,"Der menschliche Kontakt zwischen Arzt und Patienten, welcher ebenfalls viel zu Heilungsprozessen beitragen kann, kann von einer Maschine nicht genauso nachempfunden werden, wie es bei Menschen der Fall ist."
user,Z.K7,"Die emotionale Komponente bei einem Arzt ist nicht zu vernachlässigen. Von einem auftreten hängt stark ab, ob ich vertraue und dadurch auch zutraue mir zu helfen. Vor allem Krankheiten, die auf Stress beruhen können allein durch ""gut zureden"" besser werden. Das kann ich mir nicht vorstellen, dass eine KI das kann."
user,Z.K7,"Meiner Ansicht nach ist die Empathie, die ein Arzt seinen Patienten entgegenbringt, sowohl im Anamnesegespräch als auch im weiteren verlauf während der Behandlung, ein zu wichtiger Teil des Gelingens, als dass es durch einen unfehlbaren Roboter ersetzt werden könnte. Ein Mensch kann zwar Fehler machen, aber erhält im Gegenzug für sein Einfühlungsvermögen das Vertrauen des Patienten, was über alle Fachbereiche hinweg unabdingbar für den Heilungserfolg ist."
user,Z.K7,"aber ich kann mir einfach noch nicht vorstellen, dass die KI auch menschliche Entscheidungen treffen kann. Ich weiß, dass KI's irgendwann so spezialisiert sind, das sie die gleichen fachlichen Fähigkeiten wie Ärzt*innen haben. Aber wie steht es um den Menschen, dessen Leben und dessen Geschichte."
user,Z.K7,"Allerdings mangelt es ihr an Empathie, was für viele Patienten wichtig ist. Sie wollen von einem Menschen verstanden und ernstgenommen werden."
user,Z.K7,allerdings bietet die KI somit auch keine menschliche Nähe und emotionale Hilfe. Psychologische Hilfe beispielsweise lebt von der persönlichen Beziehung zwischen Patient und Therapeut. Das würde bei einer medKI komplett wegfallen. Eine positive Mentalität vom Arzt hilft auch dem Patienten sehr.
user,Z.K7,"Ich habe eher ein Gegenargument, nämlich das der Bürokratisierung der Medizin. Die medKI kann nämlich auch inhuman werden, da sie die die so wichtige menschliche Seite des Arzt-Patientenverhältnisses nicht reproduzieren kann. Man spricht ja auch davon, dass die Zuwendung des Arztes in vielen Fällen wichtiger ist als die medizinische Seite der Therapie."
user,Z.K7,"Im Alltag ist die ärztliche Zuwendung ein wichtiger Teil der Patientenversorgung. Das spricht zwar nicht gegen die medKI, ist aber ein Nachteil, den man akzeptieren muss."
user,Z.K7,Aber in vielen Situationen braucht der Mensch zur Heilung die Zuwendung eines Menschen mit fachlicher Autorität. Diese Rolle hatten früher die Schamanen.
user,Z.K7,"Bei den Patienten bzw. medizinischen Fragen, in denen die Beziehung von Arzt zu Patient zentral für die Heilung und das Wohlergehen des Patienten ist, wäre der Arzt der medKI vorzuziehen."
user,Z.K7,"Wir haben hier eine Maschine, die ohne Moralvorstellung und Gewissen an diverse Entscheidungen herangehen wird. Es wäre leicht diese auf eine wirtschaftlich sinnvolle, kostengünstige Therapie hin zu programmieren. Ein Arzt würde zum Beispiel bei einem Familienvater alles tun, um ihn aus der Misere zu holen, da hier eine ganze Familie darunter leiden wird. Hier ist umso mehr eine teure und aufwendige Therapie angebracht."
user,Z.K7,"Ich kann mir nicht vorstellen, das ein KI die persönlichen Gesichtspunkte/ psychische mit einbezieht in seine Diagnose Fakten sind nicht alles, zudem glaube ich das ältere Menschen vor der Technik Angst bekommen könnten"
user,Z.K7,Medizin ist auch viel Psychologie und eine KI kann nicht wirklich auf die Psyche der Patienten eingehen.
user,Z.K7,Well eine KI kein Einfühlungsvermögen hat.
user,Z.K9,Eine behandelnde KI sehe ich kritischer aufgrund von Cyberangriffen während des Eingriffes oder Versicherungsaspekten.
user,Z.K9,"Zu dem Argument über Cyberangriffe: Dies scheint mir ein sehr beängstigendes Szenario zu sein, dem ich nur zustimme kann. Man stelle sich nur vor, dass ein Patient aufgrund einer Fehlfunktion der KI (zum Beispiel durch eine Cyberattacke) unnötige Maßnahmen oder sogar gesundheitsbedrohende Maßnahmen erhält, wie zum Beispiel mehrere unnötige CTs und die dazugehörige Strahlenbelastung oder gar eine Operation. Dem Argument habe ich nichts entgegenzusetzen. Dagegen halten könnte man, indem man feststellt, dass unnötige CTs und falsche OP-Indikationen auch mit menschlichen Ärzten vorkommen. Jedoch ist eine Cyberattacke, die in großem Maße zu einer solchen Fehlfunktion führen würde in meinen Augen ein wesentlich gravierenderer Vorfall."
user,Z.K9,Kann die KI anfällig für Cyberangriffe sein?
user,Z.K9,"OK. Aber mit dem steigenden Einsatz der KI wird sich auch die Klinik noch attraktiver für Hackerangriffe machen. Eine Gefahr, die bei bei menschlichen Ärzten nicht direkt die Patienten treffen würde."
user,Z.K9,"Wenn derart viele Daten erhoben werden, steigt gleichzeitig auch das Risiko für Hackerangriffe auf ebenjene Daten."
user,Z.P1,"Eine KI wäre zwar rund um die Uhr erreichbar,"
user,Z.P1,Das mit der Erreichbarkeit rund um die Uhr ist natürlich ein gutes Argument. Eine KI würde tatsächlich sehr viel Entlastung in den Schichtbetrieb bringen.
user,Z.P1,Es gibt zu wenig gute Ärzte. Die Wartezeiten für freie Termine sind sehr lange.
user,Z.P1,Eine KI wäre meiner Meinung nach immer erreichbar und könnte insb. in ländlichen Regionen bzw. in kleineren Krankenhäusern dem Ärztemangel begegnen und somit die medizinische Versorgung verbessern.
user,Z.P1,"Ich bezweifle, dass man durch den Einsatz von KI-Systemen mehr Personal benötigen würde, als in einem Szenario ohne KI-Einsatz. Aufgrund der alternden Bevölkerung wird mehr Personal auf allen Ebenen benötigt, wodurch eine Reduktion, wenn auch nur in einem Bereich, von Vorteil wäre."
user,Z.P1,"In der Pandemie hat sich gezeigt, dass ein Mangel an medizinischem Fachpersonal besteht. Wenn eine KI manche Aufgaben übernehmen kann, bleibt mehr Zeit für die nicht von der KI behandelbaren Patienten."
user,Z.P1,"Ich habe meine Position wohl falsch gewählt. Meine Meinung ist, dass KI eine vergleichbare Zulassung bekommen soll. Der Grund hierfür ist, dass KI eine 24h Verfügbarkeit hat und die Behandlung konstante Qualität bietet. Menschliches Versagen ist nur bei der Programmierung der KI möglich."
user,Z.P1,Dass eine KI besonders in ländlichen Regionen sehr wichtig ist. Durch fehlende Haus und Fachärzte kann hier keine regelmäßige Untersuchung mit ausreichend Zeit gewährleistet sein.
user,Z.P1,"Da hast du definitiv Recht und das ist auch ein sehr gutes Argument. Besonders weil Ärzte häufig mit finanziellen Anreizen eher aufs Land gelockt werden müssen. Hierbei wäre die KI aber besonders in Bezug auf Hausärzte und Fachärzte notwendig, um eine längerfristige Behandlung zu gewährleisten. Gerade hier tun sich Patienten nämlich sehr schwer, einen behandelnden Arzt zu finden, da die vorhandenen keine Kapazitäten mehr haben."
user,Z.P1,"Die KI nicht nur besser sondern auch rund um die Uhr verfügbar., auch nachts. Das ist für Patienten vorteilhaft."
user,Z.P1,KI Ärzte sind immer verfügbar
user,Z.P2,"Ich glaube eine KI ist über den Tag hin leistungsfähiger und macht weniger Fehler aufgrund von Überlastung oder Erschöpfung. Für diagnostische Zwecke halte ich es für sinnvoll und würde den Ärzten viel Zeit sparen, die sie für die Behandlung der Patienten nutzen können"
user,Z.P2,"wäre ""konzentrierte"" und hat keinen Zeitdruck."
user,Z.P2,Es gibt ermüdete Ärzte die überhaupt nicht mehr praktizieren sollten. Die nicht mehr wirklich an dem Wohl ihrer Patienten interessiert sind. Sie machen Fehler und geben diese ungern zu. Dazu kommt dass wenn spontan Probleme bei den Patienten auftreten sie gerne mal faul reagieren und gar nicht gute neue Therapieideen liefern
user,Z.P2,"Du hast Recht, wenn du sagst der Mensch ermüdet und ist zu unterschiedlichen Tageszeiten unterschiedlich leistungsfähig."
user,Z.P2,eine KI wird nicht müde.
user,Z.P2,"Es ist wirklich ein großer Vorteil von Maschinen, dass sie immer gleich performant sind."
user,Z.P2,Eine KI arbeitet 24/7 und ist immer voll leistungsfähig.
user,Z.P3,"Für die diagnostische Anwendung macht eine KI viel Sinn. Sie würde über ein breiteres Wissen verfügen, als ein Arzt. Könnte verschieden Krankheitsbilder miteinander vergleichen,"
user,Z.P3,Besonders alte Ärzte haben manchmal keine Lust mehr auf Fortbildungen und kein Interesse daran was der derzeitige Stand der Wissenschaft ist. Eine KI hat dieses Problem nicht solange sie immer die neuen Studien und Erkenntnisse gefüttert bekommt.
user,Z.P3,Eine KI ist immer auf dem neuesten Stand der Wissenschaft und kann sich problemlos weiter fortbilden.
user,Z.P3,"Eine Medki könnte auf viel mehr Wissen zugreifen, als ein Experte und daher bessere Diagnosen stellen."
user,Z.P3,"Ärzt*innen treffen ihre Entscheidungen aufgrund von Erfahrung und erlernter Symptombilder. Da eine KI wesentlich größere Datenmengen verarbeiten kann, sind die Entscheidungen einer KI genauso valide."
user,Z.P3,Die KI könnte einen wesentlich besseren Überblick über alle Daten über den Patienten (z.B. Vorerkrankungen / Untersuchungsergebnisse etc.) haben und somit wesentlich genauere Entscheidungen treffen
user,Z.P3,"Tatsächlich könnten so Fehler aber schneller auffallen, da die Daten anonymisiert weitergegeben werden und anschließend mit Therapieerfolg oder Misserfolg bewertet werden können. Die KI kann tagesaktuell auf neue wissenschaftliche Erkenntnisse reagieren, während eine Ärzt*in sich mühsam weiterbilden müsste."
user,Z.P3,Ki verfügt über gleiches oder mehr wissen als das menschliche Gehirn
user,Z.P3,Eine KI ist immer gleich gut und auf dem neuesten Stand des Wissens.
user,Z.P3,Ärzte entwickelt sich nach der Uni gegebenenfalls nicht weiter und ein bot schon
user,Z.P3,Ki könnte immer das neueste Wissen auswerten.
user,Z.P4,"Es ist auf jeden Fall wünschenswert der Überbelastung entgegenzuwirken, auch mit KI."
user,Z.P4,"Meiner Meinung nach sollte KI eingesetzt werden um dem Ärztemangel zu begegnen, um so einer größeren Menge an Menschen eine qualitativ bessere Behandlung zu ermöglichen."
user,Z.P4,"Da wir uns zusätzlich derzeit in einem demografischen Wandel befinden, wird es so oder so sinnvoll bleiben möglichst viele Ärzte und KIs zu haben. Der Bedarf wird schließlich nur steigen"
user,Z.P4,"Wenn die KI die gleichen Ergebnisse liefert wie ein Arzt, dann kann so dem Ärztemangel entgegen gewirkt werden."
user,Z.P5,"Ich vermute, dass in einem fortgeschrittenen Stadium eine KI die kosten verringern wird, da sie die Arbeit von mehr Menschen übernehmen kann, als neuer Arbeitsaufwand durch sie entsteht."
user,Z.P5,"Wenn die KI genauso gut wie Ärzte befunden kann, sollte sie das schneller und effizienter erledigen können."
user,Z.P5,"Ich denke, wenn die medKI Kosten einspart, wird dadurch direkt mehr Geld dafür bereitstehen, mehr medizinisches Fachpersonal und gute Medizin bereitzustellen."
user,Z.P5,"Die Kostenfrage ist relativ, da sie sich wohl mit der Zeit amortisieren dürften. Somit wäre die KI langfristig sogar preiswerter und könnte auch in ländlichen Gegenden zum Einsatz kommen, wo auch aus Kostengründen ein Ärztemangel besteht."
user,Z.P5,"Da das medizinischer Personal eine einfachere Ausbildung hat, ist es kostengünstiger als Ärzte. Insgesamt ist das eine Ersparnis."
user,Z.P6,"Die KI kann u.U. auf ein größeres Wissen zugreifen, und die Wahrscheinlichkeiten verschiedener Krankheiten besser einschätzen."
user,Z.P6,"Im Gegensatz zu Menschen kann eine Ki quasi unendlich viele Informationen aufnehmen und verarbeiten, ohne diese zu vergessen. Lernt sie von realen Daten so wird sie immer die Entscheidungen treffen die die höchste Wahrscheinlichkeit für ein gutes Ergebnis zur Folge hat."
user,Z.P7,Das sehe ich als einen der größten Nachteile einer KI. Allerdings ist die aktuelle analoge Situation in Krankenhäuser auch nicht ideal. Momentan muss alles noch händisch erfasst werden wodurch es auch zu vielen Fehlern kommen kann und was einen enormen Aufwand für das Personal darstellt.
user,Z.P7,"Die Finanzen werden auf Dauer eh immer problematischer. Ich denke, das auf lange Sicht eine Wandlung im Gesundheitssystem nötig ist, sodass Krankenhäuser keine wirtschaftlich rentablen Unternehmen mehr sein müssen."
user,Z.P7,Oft haben Ärzte überhaupt nicht die Zeit und den Willen Patienten die nötige Zuneigung und Aufmerksamkeit zu geben die ein kranker Mensch benötigt.
user,Z.P7,"Dies wirft das Augenmerk aber eher auf das aktuelle Problem des Gesundheitssystem, in dem aus ökonomischen Gründen Ärzte an und über ihre Belastungsgrenzen getrieben werden, keine einheitlichen Ausbildungskonzepte vorliegen oder eingehalten werden und ein genereller Ärztemangel herrscht. Dadurch wird nicht sichergestellt wird, dass die optimalen Voraussetzungen für die ärztliche Entscheidungsfindung gegeben sind."
user,Z.P7,"Doch, genau an so etwas habe ich gedacht. Es gibt soviele schlechte Ärzte! Das ist keine Kritik an der Ärzteschaft, sondern einfach Ergebnis der Erfahrung im Umgang mit Menschen. Eine Maschine ist hinsichtlich der Breite und Aktualität ihres Wissens, aber auch der Konstanz ihrer Leistungsfähigkeit dem Menschen überlegen. Möglicherweise kommt die Zeit, wenn die Einschlatung der KI in der Medizin zwingend vorgeschrieben wird."
user,NZ.K10,Man könnte eine Kollaboration zwischen Ärzten und KI anstreben.
user,NZ.K10,Ja als Hilfsmittel ist medKi sicher ein hilfreiches system allerdings nicht gleichgestellt mit menschlichem urteilsvermögen
user,NZ.K10,"Man könnte eine Zusammenarbeit entwickeln, in der der Mensch immer noch die Verantwortung behält."
user,NZ.K10,Das finde ich einen guten Kompromiss. Jedoch würde ich auch die Entscheidung/Diagnose des Roboters abschließend von medizinischem Fachpersonal einschätzen lassen und ggf. Änderungen vornehmen lassen falls nötig.
user,NZ.K10,Wäre eine Kombination von KI und Menschen nicht sinnvoller als eine Art Ersatz?
user,NZ.K10,"Deshalb bin ich mir sicher, dass die medKl eine praktische und arbeitserleichternde Ergänzung darstellen kann, menschliche Betreuung und Expertise ausgebildeten Fachpersonals jedoch nicht gänzlich ersetzen darf."
user,NZ.K10,"Technik und Menschlichkeit sollten kombiniert werden, nicht gegeneinander ausgetauscht."
user,NZ.K10,Das stimmt. Aber eine Kobination aus Ärzten und KI ist die beste Lösung
user,NZ.K10,Ich spreche mich für eine Ergänzung bestehender Maßnahmen durch technischen Fortschritt aus.
user,NZ.K10,"Das bestreite ich doch nicht. Die beschriebene Notwendigkeit und Sinnhaftigkeit sehe ich auch. Wie bereits beschrieben, halte ich einen Kompromiss für am sinnvollsten."
user,NZ.K10,Es braucht weiterhin auch menschliche Ärzt*innen
user,NZ.K10,"MedKIs könnten als Unterstützung dienen, aber nicht als Arztersatz"
user,NZ.K10,Die KI kann Ärzt*innen gut ergänzen. Sie sollte sie aber nicht ersetzen.
user,NZ.K10,"Das ist gut, solange es ausführlich monitoriert wird."
user,NZ.K10,"Als zusätzliche Hilfe vielleicht, aber ich stimme nicht zu, dass es ausschließlich medKIs geben sollte"
user,NZ.K10,"Die KIs sollten keine Einschränkungen im Sinn von Behandlugsmöglichkeiten haben, jedoch sollten die Ärzte die Leitung der Behandlung übernehmen können um so Fehler der KI zu stoppen."
user,NZ.K10,Da diese ärtzte nur unterstützen sollte da die Ki immer eine Fehlerquote hat
user,NZ.K10,"Dann macht es doch mehr Sinn dass die KI eher als assistierende Rolle den Arzt unterstütz, anstatt ihn zu ersetzten"
user,NZ.K10,"KIs können bei der Behandlung objektiv die besten Entscheidungen treffen, doch das allein ist nicht genug um mit einem Arzt gleichgestellt zu werden. Was jedoch eine gute Lösung wäre, ist dass beide zusammen arbeiten."
user,NZ.K10,"Nicht die KI alleine sollte Diagnosen stellen, sondern auch Fachpersonal sollte gegebenenfalls zur Verfügung stehen"
user,NZ.K10,Deshalb soll ein die KI auch als Zusatz fungieren um zb die Anamnese zu machen oder das Vorgespräch
user,NZ.K10,"Deswegen würde ich eine KI nie als vollständigen Ersatz einsetzen, sondern eher ergänzend"
user,NZ.K10,Da hast du Recht. Vielleicht könnte man eine Mischung aus medki und ärzten durchsetzen
user,NZ.K10,"Ja, deswegen sollte der letzte Schritt immer bei den Ärzten liegen."
user,NZ.K10,Dies wäre eine gute Umsetzung. Aber wieso sollte man Ärzte nicht dennoch als Hauptakteur einsetzen und nur den medKI als Unterstützung?
